ticker,current_price,estimated_value,price_to_value
PNR,73.97,40.50701384679797,1.8261035059203024
ALLE,128.3,89.49180527971721,1.4336508197480562
ITW,227.87,94.3371311970814,2.415485791315327
AMAT,136.65,101.86344544353186,1.3415018449945533
NWL,22.89,9.90922253183412,2.309969316610275
MAA,204.21,-1.0584856578017516,-192.92656305244657
EQR,86.4,1.5554535200971171,55.54650067242478
EL,,,
ETN,164.76,40.89902688429961,4.028457705512019
BAC,47.78,75.14965751149006,0.63579797409848
XLNX,180.0,68.3898550490655,2.631969315783183
BAX,78.96,48.94274723676804,1.6133136053441972
GPN,142.99,-91.89843883399887,-1.5559567911517038
PFG,67.09,73.89176530025912,0.9079496169482465
MAR,160.02,4.365469827850666,36.655848353162405
LUV,47.28,-1.1227042996440713,-42.11260259267653
IPGP,159.01,86.59043730232561,1.8363459632941403
MSI,248.59,131.18880735015594,1.894902507471454
PRGO,45.15,20.71390377484785,2.1796953626300044
MNST,85.0,70.20846147942726,1.2106802828161534
ZBRA,533.95,200.9994738780212,2.6564746150730407
ALB,250.47,56.831860980375765,4.407210949620111
ECL,222.22,47.07831284971183,4.720220130007489
CI,213.61,6194.624985114473,0.03448312053002392
SCHW,82.03,79.64054805679433,1.0300029570552638
FTV,75.71,13.705719977041689,5.523971022815368
CNC,71.24,186.01414344745035,0.3829816307496292
VFC,72.88,35.12589172207411,2.0748227710956626
ADM,64.24,32.40494949020871,1.9824132118894486
PG,142.99,89.55941310931901,1.5965937586645633
IDXX,666.14,157.25913401786053,4.235938371149518
AWK,174.18,31.4171144902014,5.544111953830914
TXN,187.48,93.04639355927952,2.0149088301907923
MET,62.8,112.2296761656663,0.5595667932543852
J,140.42,180.36891915814354,0.7785155039759527
HII,202.73,385.0447342213829,0.5265102518800832
AJG,167.67,39.475000907910676,4.247498319028522
PKG,137.37,143.8744013855311,0.9547911141739408
APH,76.77,45.87888802204755,1.673318672481936
TYL,543.22,40.1559025887513,13.527774622906119
BDX,239.59,165.2599791307506,1.4497762934511864
FLS,33.62,21.116805953622947,1.5920968385956076
CL,76.19,56.45102213531439,1.349665552864053
WU,18.22,20.940188871018606,0.8700972141285999
CTXS,94.73,56.15570749986933,1.6869166860771976
ADP,224.49,114.7969027920935,1.95554056372557
FRC,216.33,198.4145476850946,1.0902930381059517
EQIX,837.07,16.14553205729318,51.84530290049394
NCLH,25.72,-25.986029591262522,-0.989762591844659
EXR,197.37,32.1310117082839,6.142663722882862
CFG,47.38,83.07983093904411,0.5702948533292374
MAS,65.55,80.38530619380607,0.8154475376626832
ABT,128.89,52.102813029460215,2.473762787570076
PHM,48.08,116.30868457302394,0.4133827166604499
