ticker,current_price,estimated_value,price_to_value
PNR,77.1,37.64315903751368,2.048180917100108
ALLE,137.54,87.64038808900916,1.569367765239833
ITW,227.73,91.88710768733348,2.478367267526827
AMAT,142.65,91.67090040597822,1.5561099473033784
NWL,25.46,9.927892757989248,2.5644918433986548
MAA,191.07,-1.0654256371998747,-179.3367770857903
EQR,84.68,3.1681281776597534,26.728716532723052
EL,,,
ETN,162.89,40.96888706586535,3.97594398251832
BAC,40.15,37.76754449977627,1.0630820862668962
XLNX,150.19,31.04757020392287,4.837415585617178
BAX,74.83,46.381136684733534,1.6133714123619243
GPN,176.24,-91.43465115664262,-1.927496827193794
PFG,64.86,71.2288600402948,0.9105859614109802
MAR,141.59,4.382290632649573,32.309586896201225
LUV,50.72,1.5386870438133091,32.96316830893776
IPGP,181.55,86.54190912898225,2.097827536129547
MSI,228.52,52.35321784120214,4.364965696915656
PRGO,48.97,-1.0986168933887468,-44.57422809961462
MNST,96.97,70.30816297166335,1.3792139618138266
ZBRA,562.27,200.7363363584502,2.801037471342346
ALB,226.71,56.987791662993615,3.978220481689933
ECL,219.65,44.79655822563279,4.903278481656104
CI,209.3,6221.015792728653,0.03364402325495418
SCHW,71.93,66.74857870970415,1.0776259418620784
FTV,74.49,33.85942109350788,2.199978546422417
CNC,66.8,174.5843052736398,0.3826231681897125
VFC,80.62,7.527157120281977,10.71055097053426
ADM,60.29,29.814698660630484,2.022156946352483
PG,141.41,86.88551609419544,1.6275439953270552
IDXX,685.2,156.8535418785413,4.368406296687779
AWK,177.45,31.427503747638635,5.6463281788116255
TXN,192.96,88.07243720351242,2.1909238137025753
MET,60.71,111.35660948540874,0.5451854207895486
J,,,
HII,205.58,382.57223160598255,0.537362576308806
AJG,139.06,39.93161852750128,3.4824533822546684
PKG,140.57,138.11656602837368,1.0177635025411962
APH,73.63,42.94978871854056,1.7143274087449796
TYL,494.01,20.828179160918996,23.71834792582046
BDX,241.04,150.9395118065352,1.5969310958746836
FLS,40.2,22.585766108219428,1.779882064101
CL,78.63,56.11506750419421,1.4012279321257692
WU,22.7,8.381304908874428,2.708408803498417
CTXS,101.39,56.735715213961996,1.78705775749257
ADP,213.0,113.16137119307086,1.8822677540429316
FRC,203.75,128.27267936551826,1.5884130666625123
EQIX,820.15,16.26331652235761,50.42944339627887
NCLH,24.89,-24.207083361626996,-1.0282114382873389
EXR,175.51,29.815119446830654,5.886610661177703
CFG,43.97,77.56281219829945,0.5668953813534372
MAS,60.43,71.76154790588045,0.8420944330696092
ABT,122.17,49.60009133136308,2.4631003032599175
PHM,52.95,106.50321544919461,0.49716808808705704
FISV,110.89,-65.94875684547448,-1.681457017602743
TGT,260.09,91.5486381389304,2.84100348500322
XYL,128.8,42.27244892855068,3.0469017827119282
INCY,76.3,4.343793309565078,17.56529249031868
BKNG,2182.98,503.76961001271735,4.333290370462982
DIS,177.13,82.35774996086768,2.1507386989586696
MCO,384.97,215.96031521426968,1.7825960275064598
HPE,14.87,9.383202620689639,1.5847467651622658
PAYC,466.45,148.77702789529957,3.1352286478545586
NWSA,24.72,12.990477381128242,1.9029323769049225
SYY,,,
SPGI,441.58,259.2945233093732,1.7030055026389268
PNC,190.27,86.5611034126304,2.1981004457971953
DVA,133.17,115.80755093227025,1.1499250172200268
NLSN,23.18,10.970332663314132,2.1129714760169667
MSFT,289.46,164.60774953386095,1.758483429970325
HAL,20.0,1.814296074050384,11.023559101547496
TSCO,187.27,215.65702881100623,0.8683695636190761
FOX,,,
MRK,75.44,81.22849380206513,0.9287381369378787
DISCK,,,
LYV,85.41,-16.66706908947494,-5.124476267632167
IRM,44.97,-17.42457454368975,-2.580837763771152
RJF,,,
NI,25.4,-0.27181466079075417,-93.44602651713916
KEYS,166.6,58.37140541650649,2.8541372065865698
TRMB,89.36,19.159370176458786,4.664036405006521
GOOG,,,
LMT,362.05,516.1521594794943,0.7014404441610856
XRX,23.95,14.207578573320903,1.685720045565927
EFX,253.83,61.819499101221965,4.105986034994946
DAL,40.32,-32.44272847322646,-1.2428054574162684
BR,,,
AMT,282.12,9.19153133002591,30.693470964778264
ADSK,332.77,-19.232784919931472,-17.30222645266215
REG,66.4,-11.771056618495743,-5.640954941603658
PXD,151.55,-229.23221315537873,-0.6611199966789835
BWA,45.54,65.9117928078389,0.6909234001989385
IR,49.82,-4.906804825866441,-10.15324671920343
DUK,106.96,-46.14446133349236,-2.3179379910188005
CMCSA,,,
CINF,119.29,173.8905767510244,0.6860061207962912
FANG,80.05,240.9455005010677,0.33223280714322895
HPQ,29.32,52.40818579380208,0.55945458816984
FCX,36.86,14.810404162275182,2.488790960471503
WDC,,,
ESS,326.86,-68.04462883856128,-4.803612064303988
PBCT,16.25,3.347714232151598,4.854058283689292
ISRG,1030.02,193.59881413978928,5.320383828675042
DISH,41.97,12.855409243953124,3.2647735442371606
COST,,,
HCA,250.12,66.28294046613054,3.773519977252776
PEP,154.33,31.55357717845898,4.891046080992622
IFF,151.06,-118.23686737045354,-1.2776048905854953
OXY,26.39,-103.82299852455309,-0.2541826028436179
LH,298.25,139.49900411423735,2.1380080947084013
EXC,47.6,-16.363030497192664,-2.908996594986884
KLAC,,,
BK,53.16,79.86884218559604,0.6655912186190067
NUE,104.31,96.98111254631708,1.0755702554987987
POOL,481.09,81.7511855397341,5.884807624791844
VRSN,213.91,38.40661764153123,5.569613080655328
GM,55.05,20.305548915047115,2.7110815979570018
CMI,229.08,87.9063778817086,2.6059542608872137
RE,262.67,-32.10637602301312,-8.181241003709797
