ticker,current_price,estimated_value,price_to_value
PNR,62.07,34.136945723936,1.818264601114505
ALLE,126.14,78.34051333069401,1.610150286704568
ITW,226.1,130.29143802212627,1.7353404293657684
AMAT,128.64,98.82115043815591,1.3017456225679669
NWL,26.64,13.755440663963544,1.9366882276473614
MAA,147.85,-1.040916414853628,-142.03830191379046
EQR,72.505,1.7877893883690144,40.55567197775221
EL,289.66,203.348407651997,1.424451773901832
ETN,138.13,51.52649659110801,2.6807566812884627
BAC,38.305,64.14165183840745,0.5971938498949493
XLNX,123.14,56.96617320507239,2.161633704210894
BAX,85.045,49.391591514192115,1.7218517847428196
GPN,206.7,-2.3089527323894554,-89.521105001614
PFG,60.63,83.71338026616641,0.7242569802727726
MAR,146.82,688.2173884694259,0.21333375538000152
LUV,60.95,-115.51429060409664,-0.527640343729371
IPGP,206.87,143.69037745778877,1.4396927870884828
MSI,188.07,125.24180195794683,1.5016551747087554
PRGO,41.63,20.060053774619313,2.0752686143180608
MNST,91.65,62.71506496310484,1.4613713635458647
ZBRA,476.96,162.98765922373929,2.926356524608155
ALB,148.965,46.882940501039215,3.177381759932443
ECL,211.055,70.29501499597812,3.0024177391821505
CI,242.18,465.44376010243747,0.5203206504405595
SCHW,65.4,45.572627401125956,1.4350719659929938
FTV,70.975,20.424836084992656,3.4749360878420736
CNC,64.69,81.46614567125835,0.7940721813579422
VFC,79.3,44.56023725041141,1.779613505071
ADM,57.43,24.479194121957338,2.346073964440131
PG,134.37,82.76973677236427,1.623419443383616
IDXX,480.22,139.91984309008748,3.4321079083172648
AWK,145.47,36.26889419468516,4.010874972342475
TXN,188.2,104.58521629316105,1.7994895136274303
MET,60.43,96.65357830660771,0.6252225841892985
J,127.75,77.10273995883009,1.6568801584510955
HII,202.3,302.6666913507579,0.6683920159736251
AJG,124.73,33.626445696846915,3.7092828996701157
PKG,134.64,132.4918812210256,1.0162132106448911
APH,65.69,40.29098108494013,1.6303896860072602
TYL,416.445,82.77191579656213,5.031235486001603
BDX,243.81,82.28933464463022,2.9628383927626007
FLS,39.11,25.10428373711582,1.5579014485952931
CL,78.7999,58.8037033807939,1.3400499538220774
WU,25.135,29.979980168040967,0.838392816109806
CTXS,136.64,90.10177867711833,1.5165072433214928
ADP,192.69,110.46655826234237,1.7443288089268485
FRC,168.655,46.17327837435012,3.652653784568395
EQIX,683.63,20.42837064013829,33.464734512736065
NCLH,26.57,-71077.60441094896,-0.0003738167629620772
EXR,131.37,19.570380346723404,6.7126952911773525
CFG,44.49,77.39567064607331,0.5748383550218285
MAS,59.67,62.05917331034641,0.96150168971155
ABT,121.36,37.782974746617874,3.212028719651395
PHM,52.39,100.34069299205981,0.5221211697645515
FISV,123.61,13.931338107185047,8.872801668365833
TGT,200.04,157.8551389344856,1.2672378064487486
XYL,103.995,45.47530460524217,2.2868455946089905
INCY,81.75,4.010843289229218,20.382247349212758
BKNG,2323.53,3834.4065575683185,0.605968606905764
DIS,184.965,64.25598679430074,2.8785644611157957
MCO,300.905,180.16517226033105,1.6701618643874465
HPE,15.83,6.871166202409046,2.3038301699717243
PAYC,367.62,122.87897650415653,2.991724137509925
NWSA,25.725,12.10505682105269,2.1251449192092995
SYY,80.0,44.98347989769162,1.778430663477978
SPGI,357.05,228.9038451697225,1.559825260843751
PNC,177.9,79.7466637839429,2.230814325750144
DVA,108.32,118.76465033262187,0.9120558996016934
NLSN,25.455,-2.200262760747295,-11.569072773542052
MSFT,236.48,124.59316914962297,1.8980173761854713
HAL,21.61,9.480255793236685,2.2794743592695887
TSCO,178.48,132.15273772805165,1.3505584755064413
FOX,,,
MRK,76.97,81.90291350790271,0.939771208414622
DISCK,,,
LYV,83.14,-2568.1105639947946,-0.03237399556141872
IRM,37.27,4.023697105253517,9.26262564628402
RJF,122.28,166.65469761658474,0.7337326925000597
NI,23.705,-1.7851235938031018,-13.279192590524154
KEYS,141.5,48.166947926036016,2.937699108884456
TRMB,74.7,14.624564317167255,5.1078444718050395
GOOG,,,
LMT,363.51,396.49239833165717,0.9168145506182741
XRX,24.85,27.16456151522247,0.9147948140475068
EFX,181.0,63.866569079699254,2.8340335579030342
DAL,47.315,-339.6140103928559,-0.13931992954374098
BR,152.08,69.40438874378872,2.191215897908333
AMT,237.52,22.8802281640958,10.38101535948501
ADSK,269.01,-15.047479667039628,-17.87741242736125
REG,57.97,-5.263369519795292,-11.013857146449148
PXD,163.29,-96.99928185671581,-1.6834145250807802
BWA,45.455,65.91764200746637,0.6895726032622859
IR,49.35,1.037229335831745,47.578677439186265
DUK,95.82,-6.054090835166961,-15.827314556200816
CMCSA,,,
CINF,105.79,102.0909609144492,1.0362327776369011
FANG,75.79,19.134602007127725,3.960887191265744
HPQ,31.355,45.46571163602719,0.6896405856573944
FCX,32.79,19.430287462395604,1.6875715330233847
WDC,67.28,32.84261208251846,2.048558130241168
ESS,282.65,-13.02621966954211,-21.698543949853068
PBCT,18.03,19.17143273945133,0.9404617925554167
ISRG,730.75,237.8618659684091,3.072161218549645
DISH,36.12,56.96977676916044,0.6340203885010289
COST,352.02,218.41709045469963,1.6116870674687886
HCA,189.62,225.25621891576435,0.841796958648717
PEP,142.7,91.56038742167692,1.5585342528401727
IFF,138.66,30.99106610235,4.474192644488782
OXY,27.425,-58.099766320664614,-0.4720328795925918
LH,251.42,172.4840361365495,1.4576421426094164
EXC,43.53,10.322931430243834,4.216825452551882
KLAC,319.94,220.01653658237214,1.4541634232125886
BK,47.17,80.39490506760649,0.5867287231738545
NUE,78.84,42.07906404590827,1.8736158179275457
POOL,341.86,164.82686480968493,2.0740551025752016
VRSN,199.68,107.31490772114687,1.8606920905980726
GM,56.165,62.95599359784394,0.8921311028585448
CMI,261.11,208.0553846484203,1.25500236603457
RE,249.235,108.63494279784415,2.29424339518266
AOS,69.1,54.8520395059139,1.259752611250671
ILMN,401.46,118.81880535035377,3.378758091501083
CAG,38.39,25.59855865580432,1.4996938115222864
MGM,37.45,-151.70846593641681,-0.24685504377650114
ATO,96.84,21.48850473956665,4.506595557655955
AME,126.48,54.941754845199554,2.3020742667641785
HOLX,73.42,11.97626078072509,6.130461029887065
CTSH,79.24,82.55979633527758,0.9597891893798308
NEE,73.75,3.7210704517287896,19.819565621429216
CHRW,97.7,77.42135291516553,1.261925764937934
CPRT,107.43,60.49944612435142,1.7757187359895306
BEN,29.255,52.272975092261724,0.5596582162841309
ROP,407.18,75.17563341583154,5.416382696075166
CAH,61.54,100.0327739764104,0.6151983750296907
TSN,75.765,114.63955796256472,0.6608975239135245
DPZ,370.795,225.02038391268056,1.6478284924795412
BBY,118.545,131.38257348222035,0.9022886130027159
GD,180.7,,
LB,61.02,94.96999189064218,0.6425187449764601
HLT,120.27,369.33290303821184,0.3256411736150046
UPS,166.84,90.21330444428746,1.8493946212006287
ABC,118.14,176.77303288420345,0.6683146069988432
OTIS,68.78,56.90048130758403,1.2087771213779275
DRE,42.7,-5.548487258141895,-7.695791305520559
KMB,136.68,111.58991359735657,1.2248418839463802
PPG,154.235,120.02515280569683,1.2850223173611277
CMS,60.705,0.7067204181167471,85.89676828888761
EMN,112.056,133.0772344632345,0.8420373360776288
WAB,78.115,37.80421190189572,2.0663041515774294
PEG,59.04,66.67647121213089,0.8854697755699233
LKQ,42.75,33.91629614553366,1.2604560302387156
MLM,340.45,160.3151942934243,2.1236290265592395
WRB,75.52,77.99530308889797,0.9682634339393917
