ticker,current_price,estimated_value,price_to_value
PNR,68.0,32.952902278562355,2.0635511684273613
ALLE,137.51,81.12918591007227,1.6949510642498384
ITW,231.99,83.53817125320215,2.77705384879499
AMAT,128.66,91.67090040597822,1.4034988140206985
NWL,28.3,10.11306384768832,2.7983606576822826
MAA,157.05,1.1165201670646416,140.6602447789978
EQR,75.0,3.932924125930808,19.069780549669186
EL,296.75,172.53548583207174,1.7199360384844302
ETN,143.43,34.73718707901572,4.1290044491439035
BAC,42.4,47.18980683962638,0.8984991217297319
XLNX,122.81,70.6037237985081,1.7394266675010002
BAX,83.06,45.25048922774693,1.8355602650383906
GPN,193.6,-94.78921444392309,-2.0424264631345053
PFG,65.66,67.24682917037974,0.9764029146064378
MAR,139.01,90.18091137659982,1.5414570320706513
LUV,60.09,-0.1786705213720151,-336.31737087107314
IPGP,203.89,85.36497708507395,2.3884502399245666
MSI,202.12,122.61476596298718,1.6484148414964352
PRGO,45.8,24.058456624336657,1.9036965136687276
MNST,92.01,64.51844225406813,1.4261038671341824
ZBRA,494.33,176.3807520831058,2.8026300725097553
ALB,159.58,55.09394880051476,2.8965068482894623
ECL,214.24,42.08858873773765,5.090215814433027
CI,262.24,5965.58360998339,0.04395881730014512
SCHW,72.17,75.46748633448053,0.9563058676704073
FTV,71.57,22.255633539824913,3.2158149922773682
CNC,73.73,175.77917850665023,0.41944672074577133
VFC,77.24,27.022543892677955,2.85835413226691
ADM,66.98,25.12390718550244,2.6659866041317932
PG,138.0,80.34522387168765,1.7175880948491444
IDXX,539.34,149.0673491252697,3.618096136845918
AWK,155.12,34.11249384103099,4.547307526763683
TXN,185.01,80.71742648151233,2.2920701026360772
MET,64.71,98.73161315929856,0.6554131744570365
J,138.56,91.97309868773192,1.506527473543546
HII,213.67,377.37665893046704,0.5661982397257097
AJG,144.9,33.76075388603616,4.2919657685704795
PKG,150.16,131.3117887377812,1.1435378456374325
APH,66.35,43.243714734388746,1.5343270208753923
TYL,401.88,84.5809396188141,4.75142510607208
BDX,244.48,96.33003103521014,2.5379416716957013
FLS,42.22,22.72519036597864,1.8578502234774055
CL,84.23,55.22952960614369,1.5250899401220017
WU,24.57,20.31402435792621,1.209509232000757
CTXS,115.81,55.81416830733904,2.074921180627394
ADP,195.28,113.16072241083688,1.7256871097996713
FRC,189.67,108.76796068665776,1.743803954791498
EQIX,725.22,11.600626354825911,62.51558991884135
NCLH,28.7,-24.243610720461316,-1.183817061366092
EXR,145.83,25.25506301859433,5.774287709859642
CFG,49.39,82.88880545289089,0.5958585086386649
MAS,60.67,67.48502686450696,0.8990142379554826
ABT,117.13,45.76425912177157,2.559420872264867
PHM,55.77,98.84241180552644,0.5642314769668724
FISV,114.22,-71.02327031219635,-1.608205303669124
TGT,225.09,202.7846577380576,1.109995216160558
XYL,115.47,39.850758644280155,2.897560897917149
INCY,82.76,4.342961437800333,19.056121309222846
BKNG,2293.38,372.80012232671294,6.151768367688833
DIS,172.4,53.19182152471459,3.2410997604189498
MCO,328.88,211.21731230062596,1.5570693349790594
HPE,16.23,6.208720756748551,2.614065060400542
PAYC,330.24,138.69917443826992,2.3809802858414137
NWSA,26.49,13.099129534725861,2.022271779951093
SYY,80.51,23.457673565120192,3.432139158066909
SPGI,377.5,253.52096490346463,1.4890287284278203
PNC,193.48,61.574717966701364,3.142198720335689
DVA,122.54,112.70183933928416,1.0872937009581403
NLSN,27.15,18.439807281761652,1.472358120947033
MSFT,245.17,142.24024833319962,1.7236330987392972
HAL,22.46,1.5355765421857845,14.626428174026271
TSCO,183.34,204.30664989294024,0.8973765665291508
FOX,,,
MRK,79.18,81.70068389765805,0.9691473341787987
DISCK,,,
LYV,89.26,-18.32167776745678,-4.871824574851156
IRM,42.99,2.8648073134084044,15.006244852416497
RJF,133.5,151.4847512236863,0.881276821076667
NI,25.42,-0.506861218267134,-50.15179517364998
KEYS,139.66,58.37140541650649,2.3926098575743118
TRMB,76.72,16.22422703243497,4.7287306721376465
GOOG,,,
LMT,387.22,510.276815263452,0.7588430209200888
XRX,23.74,13.411128697307465,1.7701716638336524
EFX,237.13,60.06914591642988,3.9476173063939153
DAL,45.21,-33.94969649921546,-1.3316761167819202
BR,159.27,66.20654456360018,2.405653414625801
AMT,249.95,28.825081099055158,8.671267884418649
ADSK,281.68,-14.69327729569152,-19.170672024450017
REG,63.36,1.0076985902008682,62.87594387461654
PXD,150.72,-192.23759416187758,-0.7840297869785197
BWA,50.51,56.64866164740878,0.8916362457842889
IR,48.87,-24.60521469419723,-1.9861643398513102
DUK,102.86,1.7348559039107692,59.290226795280006
CMCSA,,,
CINF,120.28,186.62713418584164,0.6444936344584612
FANG,76.31,-270.4677244923853,-0.28214087334530896
HPQ,31.66,50.05193669393614,0.6325429562016459
FCX,40.87,10.39669960331154,3.93105519630308
WDC,72.34,25.530695832205993,2.8334519542842176
ESS,288.12,-6.2266817652279425,-46.27183640714818
PBCT,19.04,20.136159431523954,0.9455626364475505
ISRG,824.99,303.79844609847316,2.715583343479604
DISH,44.05,67.42634310389793,0.6533054882143453
COST,380.72,229.82435832905776,1.6565694026866074
HCA,206.38,231.21798076243402,0.8925776417537616
PEP,147.1,89.46446300312215,1.6442282786056233
IFF,140.54,-75.05993264446386,-1.872370451832076
OXY,25.12,-112.03240786329562,-0.22422083465930653
LH,269.01,348.94538614320584,0.7709229314457803
EXC,45.84,12.629286508979682,3.629658727546233
KLAC,310.14,367.3447352826204,0.8442750642972755
BK,51.56,77.93406317902753,0.6615849077643763
NUE,102.13,78.9483029029001,1.2936313542497737
POOL,429.25,225.47089011669107,1.903793433280209
VRSN,221.39,90.27187535713857,2.452480344782078
GM,56.72,39.58709061894632,1.432790314043788
CMI,256.79,162.49316010554153,1.580312671826995
RE,264.29,132.56807301632657,1.9936172713881954
AOS,69.27,46.23402227148708,1.4982473208418945
ILMN,398.62,105.07070436523387,3.793826284959185
CAG,38.17,43.43772375434374,0.8787292864576732
MGM,39.7,-25.249906092959254,-1.5722830751861707
ATO,98.18,25.401301275499215,3.8651563136530873
AME,132.85,50.09494513571376,2.651964178024189
HOLX,62.42,56.497346670779,1.1048306456537411
CTSH,71.24,75.99317698814708,0.9374525822378967
NEE,74.44,0.903053814901025,82.43141081039411
CHRW,96.58,79.77760423150553,1.2106154469083306
CPRT,127.02,81.0921445096863,1.5663662709626294
BEN,33.54,38.94390141179531,0.8612388277524096
ROP,439.82,88.704158028579,4.958279406229157
CAH,57.34,102.92215367371105,0.5571200946861463
TSN,80.69,119.42040992615101,0.6756801458804094
DPZ,427.65,347.69698877969506,1.2299502549645722
BBY,114.93,151.84981933047519,0.7568662281373842
GD,189.88,,
LB,64.79,73.96637769258737,0.8759385280332987
HLT,120.98,-4.067690855151334,-29.74168989435139
UPS,211.87,123.28388309999382,1.718553915341515
ABC,120.07,190.5840575361807,0.6300107236262706
OTIS,77.57,49.958035835701644,1.552703157808417
DRE,45.67,-7.448672165032686,-6.13129414050398
KMB,132.35,105.59172478369713,1.2534126161033616
PPG,178.45,85.44122739697983,2.088570183699255
CMS,64.15,5.080784062638583,12.626004020073479
EMN,124.83,100.47880973114178,1.242351500122428
WAB,79.96,7.456798897743164,10.723099965080227
PEG,63.02,26.103159578446082,2.4142671238939566
LKQ,50.5,40.524050915428184,1.2461735403844783
MLM,362.54,160.17086319560536,2.263457864725718
WRB,78.36,71.14103642073613,1.1014739725827174
LRCX,614.1,448.5809928914852,1.3689835497523075
ROK,260.2,112.2894338377922,2.317226039057888
PKI,144.77,116.85954995548273,1.2388375623143308
AZO,1460.26,1579.641735566438,0.9244248028660567
ODFL,262.94,,
SJM,135.51,112.86994701041709,1.2005853071543782
ORLY,544.2,559.9343059629854,0.9718997286013309
NOW,469.47,-43.808900053634204,-10.716315621374628
ULTA,316.08,227.67643509260137,1.3882859676340364
SNPS,242.0,78.60102296492956,3.078840336568855
LOW,192.47,181.64549875766744,1.0595913541285902
MO,50.0,65.28795505643961,0.76583804710649
AMD,77.17,21.129050303585682,3.6523174913783962
MSCI,456.88,172.33345147725998,2.6511393817252418
GIS,63.13,54.05926275534513,1.1677924703802587
BRK-B,,,
CDNS,123.46,37.55304325549347,3.2876163766551616
ZBH,167.32,24.311292751450008,6.882398303974208
CMA,77.63,57.08797265280197,1.3598310886275584
ENPH,142.28,39.790688817606174,3.575710906945783
FBHS,103.59,68.74659700179515,1.506838222076578
CARR,43.88,26.045496483575683,1.6847442331410645
UDR,46.37,-18.253233471189645,-2.5403718236108146
IEX,219.96,92.03290744559918,2.390014681759552
MPWR,324.44,104.79721479252657,3.0958838041861476
PH,305.82,146.6613676859391,2.0852117011132982
HFC,33.99,31.75057620070682,1.0705317530345584
CF,52.33,9.652108952242802,5.421613064970676
EBAY,61.02,41.75120073280154,1.461514852962302
TEL,132.89,69.96906334199652,1.8992679571892646
EW,94.2,38.01855573546733,2.4777374673420662
LEG,54.11,33.00557119298627,1.639420196172774
CVX,104.12,13.244631719372128,7.861298238116348
MA,367.6,143.58562896086116,2.5601447906754036
JBHT,170.69,123.80611980735992,1.378687905457263
BLK,860.77,611.4149136221628,1.4078328493830814
DISCA,,,
CB,166.71,106.54468574698772,1.5646955906922209
AAP,194.94,148.81099542049716,1.309983845274037
GPC,131.43,79.90187194871213,1.644892626350019
NTRS,119.88,90.83309360506433,1.319783299699441
ALK,68.07,-23.672257925121997,-2.8755178409813302
LEN,94.59,181.94807642645827,0.5198735917289701
BKR,25.54,7.850562927985071,3.2532698908707567
AIZ,158.91,195.67327519143876,0.8121190788293849
ROL,35.05,12.983737934922832,2.6995307649983245
JKHY,155.51,90.62825116868598,1.7159108555515419
ZTS,176.02,73.9595037020573,2.3799510703734446
VTR,54.15,-8.607402875808951,-6.291096255316249
KMI,18.72,1.8419197719083331,10.163309111235078
TSLA,580.88,-139.30142296372273,-4.1699502247817986
APA,20.89,-28.726154049242478,-0.7272118628964492
STZ,237.28,151.9443305145866,1.5616245712913994
PSX,84.29,24.372856390959747,3.4583554199771354
AMGN,251.01,220.42009565166308,1.138780015759902
AMP,254.27,314.87292667548667,0.807532113620092
SBUX,110.92,27.932046631418014,3.971065975353091
VNT,34.51,37.739982089249374,0.9144148483798706
VLO,77.2,33.74217364860001,2.2879379616731685
LNC,68.65,80.8168488771746,0.8494515803794112
ADBE,488.07,229.63472625499645,2.1254189553979987
EXPE,168.06,-45.96175676566895,-3.6565181974404446
