ticker,current_price,estimated_value,price_to_value
PNR,64.51,32.952902278562355,1.9576424393418983
ALLE,134.38,81.12918591007227,1.6563706204195572
ITW,230.46,81.03805736283012,2.8438490198273874
AMAT,132.71,83.98480432593676,1.58016680594939
NWL,26.96,7.618653868318622,3.5386828783639
MAA,157.33,1.1165201670646416,140.91102394829497
EQR,74.23,3.9473194510887626,18.805166625043647
EL,313.8,162.62205534348726,1.9296275608938622
ETN,142.93,38.35283259261719,3.726713004961037
BAC,40.53,47.18980683962638,0.8588719198987274
XLNX,127.96,62.33530917786724,2.052769155838782
BAX,85.69,44.70955839197093,1.916592403994499
GPN,214.63,-99.50882739192845,-2.1568940728710615
PFG,63.87,76.03220779185021,0.8400387395674986
MAR,148.52,124.96030367523784,1.188537444547126
LUV,62.78,-0.1786705213720151,-351.37301619713713
IPGP,217.11,79.80553901411639,2.7204878593902677
MSI,188.3,120.08864682504759,1.568008341990287
PRGO,41.63,26.02527233232938,1.599599015464901
MNST,97.05,62.38566836303702,1.5556457524065141
ZBRA,487.74,161.61798064592668,3.0178572832718578
ALB,168.17,40.962983745220996,4.105413830349206
ECL,224.12,39.59775253617163,5.659917183311642
CI,249.01,6046.769114432836,0.041180669426528316
SCHW,70.4,75.46748633448053,0.9328520588055518
FTV,70.82,21.34914652039734,3.31722862702438
CNC,61.74,175.77917850665023,0.3512361391407015
VFC,87.66,36.462518631914904,2.4041125870902667
ADM,63.13,25.12390718550244,2.5127461080746505
PG,133.42,80.34522387168765,1.6605840841650206
IDXX,548.99,141.33220816678394,3.884394131535435
AWK,155.99,35.632167167642486,4.377785927701144
TXN,180.51,80.71742648151233,2.2363200596013098
MET,63.63,99.7454453307042,0.6379238649848713
J,133.61,144.08456766226166,0.9273026401632801
HII,212.32,379.25218141928303,0.5598385728604924
AJG,144.95,31.333673517644208,4.6260136054069
PKG,147.65,131.3117887377812,1.1244230348186397
APH,67.34,43.243714734388746,1.5572205212622297
TYL,424.86,84.5809396188141,5.023117524051418
BDX,248.81,83.35117758026385,2.9850808017727872
