ticker,current_price,estimated_value,price_to_value
PNR,68.97,32.952902278562355,2.0929871189181632
ALLE,140.48,81.12918591007227,1.7315593448172302
ITW,231.76,83.53817125320215,2.7743006163917703
AMAT,138.13,91.67090040597822,1.5068031336909613
NWL,28.69,10.11306384768832,2.8369246384771976
MAA,160.7,1.1165201670646416,143.92933037876438
EQR,77.45,3.932924125930808,19.692726714291712
EL,306.52,172.53548583207174,1.77656207082139
ETN,145.25,34.73718707901572,4.181397868215519
BAC,42.39,47.18980683962638,0.8982872115595127
XLNX,127.0,70.6037237985081,1.7987719792576096
BAX,82.12,45.25048922774693,1.8147870089688496
GPN,193.71,-94.78921444392309,-2.043586932715832
PFG,65.39,67.24682917037974,0.9723878554083912
MAR,143.58,90.18091137659982,1.5921329448579538
LUV,61.46,-0.1786705213720151,-343.98511588843655
IPGP,209.26,85.36497708507395,2.4513566001599627
MSI,205.31,122.61476596298718,1.6744312839285231
PRGO,46.14,24.058456624336657,1.917828758530024
MNST,94.27,64.51844225406813,1.4611326111807343
ZBRA,497.05,176.3807520831058,2.8180512563287157
ALB,167.08,55.09394880051476,3.032637950947508
ECL,215.08,42.08858873773765,5.1101737181117235
CI,258.85,5965.58360998339,0.04339055772629105
SCHW,73.85,75.46748633448053,0.9785671099828124
FTV,72.52,22.255633539824913,3.2585008137481455
CNC,73.6,175.77917850665023,0.41870715647482387
VFC,79.72,30.297197478229645,2.6312664746395638
ADM,66.53,25.12390718550244,2.6480753773199193
PG,134.85,80.34522387168765,1.6783822796406314
IDXX,558.11,149.0673491252697,3.744012376117246
AWK,155.02,34.11249384103099,4.544376049503005
TXN,189.82,80.71742648151233,2.351660704191018
MET,65.36,98.73161315929856,0.661996678759263
J,142.08,91.97309868773192,1.5447995340723661
HII,216.21,377.37665893046704,0.5729289156694704
AJG,146.61,33.76075388603616,4.342616296274106
PKG,148.65,131.3117887377812,1.1320384972962465
APH,67.26,43.243714734388746,1.5553705414329904
TYL,403.16,84.5809396188141,4.766558539275455
BDX,241.89,96.33003103521014,2.5110549368720267
FLS,42.39,22.72519036597864,1.8653309088869545
CL,83.78,55.22952960614369,1.5169421249367363
WU,24.47,20.31402435792621,1.2045865245038063
CTXS,114.96,55.81416830733904,2.059692072575125
ADP,196.02,113.16072241083688,1.7322264812726935
FRC,191.44,108.76796068665776,1.7600771292523036
EQIX,736.72,11.600626354825911,63.50691570145446
NCLH,31.9,-24.243610720461316,-1.3158106013093496
EXR,149.81,25.25506301859433,5.931879872550731
CFG,49.9,82.88880545289089,0.6020113298455027
MAS,60.31,67.48502686450696,0.8936797212971017
ABT,116.65,45.76425912177157,2.548932337997923
PHM,57.79,98.84241180552644,0.5846680483040264
FISV,115.2,-71.02327031219635,-1.6220035981674232
TGT,226.92,194.806063828611,1.1648508036158598
XYL,118.12,39.850758644280155,2.964059004607029
INCY,83.78,4.342961437800333,19.290984089979336
BKNG,2361.55,372.80012232671294,6.334627749747344
DIS,178.65,53.19182152471459,3.3585990266754373
MCO,335.35,211.21731230062596,1.58770129374005
HPE,15.96,6.208720756748551,2.5705778412811244
PAYC,329.6,138.69917443826992,2.376365982961876
NWSA,26.99,13.099129534725861,2.0604422552238577
SYY,81.0,23.457673565120192,3.453027845030675
SPGI,379.47,253.52096490346463,1.4967992889443842
PNC,194.68,61.574717966701364,3.1616872383448005
DVA,120.07,112.70183933928416,1.06537746592169
NLSN,27.21,18.439807281761652,1.4756119510485732
MSFT,249.68,142.24024833319962,1.7553400175112277
HAL,22.45,1.5355765421857845,14.619915962016464
TSCO,181.7,204.30664989294024,0.8893494171394496
FOX,,,
MRK,75.89,81.70068389765805,0.9288783934178962
DISCK,,,
LYV,90.11,-18.32167776745678,-4.9182177060255166
IRM,43.54,2.8648073134084044,15.19822984122387
RJF,132.59,151.4847512236863,0.8752696157794403
NI,25.5,-0.506861218267134,-50.3096293048023
KEYS,142.38,58.37140541650649,2.4392080160491942
TRMB,77.79,16.22422703243497,4.794681425776689
GOOG,,,
LMT,382.2,510.276815263452,0.7490052233760083
XRX,23.45,13.411128697307465,1.7485478313773863
EFX,235.04,60.06914591642988,3.9128240698976335
DAL,47.68,-33.94969649921546,-1.4044308172564024
BR,159.48,66.20654456360018,2.408825306489123
AMT,255.46,28.825081099055158,8.862420859186189
ADSK,285.86,-24.48971450170565,-11.672655472569538
REG,64.6,1.0076985902008682,64.10647055398087
PXD,152.19,-192.23759416187758,-0.7916765743117099
BWA,51.29,56.64866164740878,0.9054053265942622
IR,49.64,-24.60521469419723,-2.0174585191368744
DUK,100.22,1.7348559039107692,57.76848657809607
CMCSA,,,
CINF,121.71,186.62713418584164,0.6521559714827012
FANG,80.07,-270.4677244923853,-0.29604271692777995
HPQ,29.23,52.40818579380208,0.5577372991884182
FCX,42.72,10.39669960331154,4.108996280549733
WDC,75.23,25.530695832205993,2.9466490257229982
ESS,295.29,-6.2266817652279425,-47.42333254431066
PBCT,18.91,20.136159431523954,0.9391065890348309
ISRG,842.18,303.79844609847316,2.772166911370626
DISH,43.52,67.42634310389793,0.645445058957737
COST,378.27,234.42978497777452,1.6135748281126583
HCA,214.79,231.21798076243402,0.9289502455290749
PEP,147.94,89.46446300312215,1.6536174815561924
IFF,141.67,-75.05993264446386,-1.8874250883097354
OXY,25.96,-112.03240786329562,-0.23171866511765915
