ticker,current_price,estimated_value,price_to_value
PNR,69.52,32.952902278562355,2.109677606309855
ALLE,138.83,81.12918591007227,1.7112214111686794
ITW,235.81,83.53817125320215,2.8227814478397626
AMAT,139.85,91.67090040597822,1.5255659034726774
NWL,28.27,10.11306384768832,2.795394197621135
MAA,165.53,1.1165201670646416,148.25527104914042
EQR,78.88,3.932924125930808,20.056323863438735
EL,303.35,172.53548583207174,1.7581890388348844
ETN,148.51,34.73718707901572,4.275245421058084
BAC,43.27,47.18980683962638,0.9169353065388091
XLNX,128.63,70.6037237985081,1.8218585802512308
BAX,82.25,45.25048922774693,1.81765990608485
GPN,194.2,-94.78921444392309,-2.0487562972144677
PFG,65.94,67.24682917037974,0.9805666797007083
MAR,142.06,90.18091137659982,1.5752779366661156
LUV,58.55,-0.1786705213720151,-327.6981538442558
IPGP,209.07,85.36497708507395,2.449130863019418
MSI,209.95,122.61476596298718,1.71227338201156
PRGO,47.07,24.058456624336657,1.9564846047682753
MNST,95.37,64.51844225406813,1.4781819998759589
ZBRA,516.57,176.3807520831058,2.928720928441253
ALB,173.54,55.09394880051476,3.149892207370305
ECL,215.46,42.08858873773765,5.119202293585419
CI,252.94,5965.58360998339,0.04239987510638616
SCHW,75.72,75.46748633448053,1.003345992794835
FTV,73.46,22.255633539824913,3.3007373107823876
CNC,71.44,175.77917850665023,0.4064190116652367
VFC,79.03,30.297197478229645,2.608492090952894
ADM,68.77,25.12390718550244,2.737233484116802
PG,135.95,80.34522387168765,1.6920731992372549
IDXX,558.36,149.0673491252697,3.7456894704069548
AWK,156.43,34.11249384103099,4.585709878878565
TXN,190.07,80.71742648151233,2.3547579288040605
MET,66.56,98.73161315929856,0.6741508405479889
J,143.4,91.97309868773192,1.5591515567706735
HII,222.25,377.37665893046704,0.5889341450790424
AJG,144.87,33.76075388603616,4.291077162821293
PKG,146.76,131.3117887377812,1.1176452732135695
APH,69.16,43.243714734388746,1.5993075623774249
