ticker,current_price,estimated_value,price_to_value
NDAQ,,,
ES,,,
AON,,,
LNT,,,
COP,,,
WBA,,,
VTRS,,,
SLB,,,
NVR,,,
DFS,,,
FLIR,,,
DHI,,,
WMT,,,
MMC,,,
AFL,,,
EOG,,,
AAL,,,
PVH,,,
TPR,,,
AMCR,,,
MDT,,,
PPL,,,
TXT,,,
LLY,,,
CLX,,,
QCOM,,,
ABBV,,,
IP,,,
O,,,
JNJ,,,
TDY,,,
CPB,,,
CRM,,,
HSIC,,,
CCI,,,
WELL,,,
ZION,,,
FE,,,
NLOK,,,
AVGO,,,
HST,,,
MS,,,
EIX,,,
CSX,,,
KSU,,,
UNP,,,
ORCL,,,
HD,,,
GS,,,
WST,,,
GOOGL,,,
LW,,,
SWKS,,,
VRSK,,,
FB,,,
WYNN,,,
AVB,,,
CNP,,,
TROW,,,
WHR,,,
TAP,,,
IQV,,,
GILD,,,
FRT,,,
MXIM,,,
CE,,,
TMUS,,,
MOS,,,
XOM,,,
NOV,,,
SEE,,,
JPM,,,
EVRG,,,
MCD,,,
VRTX,,,
TTWO,,,
SIVB,,,
WEC,,,
HBAN,,,
MHK,,,
RL,,,
ALL,,,
SBAC,,,
CHTR,,,
APD,,,
MKC,,,
RCL,,,
ACN,,,
IT,,,
DXCM,,,
FDX,,,
K,,,
MKTX,,,
APTV,,,
LUMN,,,
SLG,,,
WRK,,,
BA,,,
MTB,,,
OMC,,,
XRAY,,,
ABMD,,,
COG,,,
NOC,,,
INFO,,,
CBOE,,,
D,,,
USB,,,
VAR,,,
REGN,,,
COF,,,
GWW,,,
MDLZ,,,
EA,,,
DHR,,,
AKAM,,,
PSA,,,
KO,,,
NEM,,,
IVZ,,,
SPG,,,
HAS,,,
RF,,,
XEL,,,
COO,,,
ETR,,,
TFX,,,
GE,,,
DXC,,,
TT,,,
GPS,,,
DGX,,,
SYK,,,
VMC,,,
LYB,,,
FITB,,,
WMB,,,
F,,,
VIAC,,,
DE,,,
PRU,,,
LHX,,,
ADI,,,
HES,,,
PFE,,,
AES,,,
HWM,,,
STT,,,
STE,,,
UAL,,,
CDW,,,
MU,,,
DLTR,,,
INTC,,,
