ticker,current_price,estimated_value,price_to_value
PNR,75.77,37.688550523149175,2.0104248889449945
ALLE,133.52,89.49180527971721,1.4919801827962624
ITW,224.57,92.33929366350698,2.43200907317262
AMAT,135.93,101.86344544353186,1.3344335586542966
NWL,22.64,9.90922253183412,2.284740293929953
MAA,201.82,-1.0605119965131715,-190.30430647042039
EQR,85.41,3.1528992327262824,27.089352908417176
EL,,,
ETN,162.38,40.89902688429961,3.9702656119266915
BAC,47.57,75.14965751149006,0.6330035501855314
XLNX,172.59,64.84284428698857,2.6616660928094436
BAX,82.19,46.86265955763819,1.7538483896525623
GPN,158.0,-91.89843883399887,-1.7192892719908328
PFG,69.44,72.53194026980353,0.9573713282961663
MAR,154.75,4.365469827850666,35.44864724816824
LUV,47.63,0.6264879917623063,76.02699593014887
IPGP,162.02,86.59043730232561,1.871107307546171
MSI,249.53,131.18880735015594,1.9020677528836716
PRGO,45.62,20.71390377484785,2.202385436172332
MNST,84.73,70.20846147942726,1.2068345925060315
ZBRA,527.92,200.9994738780212,2.6264745365471662
ALB,231.51,56.831860980375765,4.073595268681087
ECL,221.45,44.69477989417535,4.954717318763651
CI,216.4,6194.624985114473,0.03493351099057711
SCHW,83.55,76.6299590977128,1.0903046404274244
FTV,74.4,14.05273043909088,5.294344776801482
CNC,69.24,174.1501202389136,0.3975880114524803
VFC,70.74,34.925934956935045,2.0254289566542742
ADM,66.22,29.76353018410474,2.224870490509385
PG,140.83,89.78320567103398,1.56855615643756
IDXX,651.85,157.25913401786053,4.145069245554709
AWK,175.81,31.4171144902014,5.595994503404599
TXN,199.07,88.05335759276221,2.2607882929425407
MET,65.87,112.2296761656663,0.5869214119692094
J,136.93,180.36891915814354,0.7591662723218005
HII,212.83,385.0447342213829,0.5527409702936819
AJG,165.17,39.475000907910676,4.184167098192527
PKG,133.99,137.88392416539295,0.9717594042310389
APH,79.3,43.059746847015795,1.841627176344995
TYL,527.79,20.695580566848502,25.502546222136314
BDX,247.09,165.2599791307506,1.495159331979021
FLS,37.24,22.577099940577565,1.6494589693988542
CL,75.5,56.45102213531439,1.3374425678072714
WU,19.57,20.940188871018606,0.934566546679292
CTXS,99.89,56.15570749986933,1.7788040512219072
ADP,217.75,114.55875564998757,1.9007713444906262
FRC,218.14,140.69307336649155,1.5504672318285837
EQIX,821.02,16.14553205729318,50.85121983509567
NCLH,25.48,-25.986029591262522,-0.9805268600389546
EXR,185.93,29.398451982772862,6.324482666942897
CFG,50.28,80.44508271388911,0.6250226651991371
MAS,61.01,75.97735012142255,0.8030024724802509
ABT,126.72,52.169451452277386,2.4290077137559822
PHM,49.72,110.02021820967396,0.4519169368056041
FISV,110.18,-66.58812715497002,-1.654649330256413
TGT,255.93,202.38205035435675,1.2645884333708675
XYL,128.76,42.28887361452425,3.044772513301867
INCY,65.79,4.307601588456585,15.273000218103409
BKNG,2394.59,502.54269912617883,4.764948340038991
DIS,169.42,97.72176376589013,1.7336977298718814
MCO,381.66,217.06215355719962,1.758298228158996
HPE,15.36,6.822999084722027,2.251209447527835
PAYC,535.82,149.02461822296692,3.5955133211501975
NWSA,24.07,12.986492673974194,1.8534642573847442
SYY,78.68,29.362612554261588,2.6795980723650104
SPGI,450.49,258.9394727172898,1.7397502021325468
PNC,216.08,95.06168101963777,2.2730504834578125
DVA,115.61,120.38544896396698,0.9603320085187677
NLSN,19.67,10.93608859257023,1.7986321008192478
MSFT,309.16,165.70367329906642,1.865740172470527
HAL,25.89,2.4464764966414556,10.582566411548209
TSCO,208.21,227.12790564108826,0.9167081403419328
FOX,,,
MRK,81.15,81.22849380206513,0.9990336666557379
DISCK,,,
LYV,100.75,-16.20770822352054,-6.216178043839173
IRM,46.0,5.4254861954380775,8.478502818545234
RJF,102.53,138.6679166417624,0.7393923733986583
NI,25.05,-0.2654420023995946,-94.37089749756295
KEYS,176.22,63.23819534868734,2.786607034377648
TRMB,87.12,19.049722719761778,4.573294912561828
GOOG,,,
LMT,374.6,521.4829235128301,0.7183360817965186
XRX,20.74,15.812289111940151,1.311638046406503
EFX,268.28,65.72631176008557,4.08177475375884
DAL,39.74,-34.90655411688988,-1.1384681474695153
BR,184.07,47.87807650016956,3.844557122075447
AMT,284.45,8.970800483611217,31.708430091569035
ADSK,308.58,-26.02026563970559,-11.85921789857221
REG,70.02,4.484188960078752,15.61486383008496
PXD,191.62,-203.505134961436,-0.9415978620702214
BWA,45.08,65.70014061024087,0.6861476943775864
IR,54.2,-5.068686039215486,-10.693106572524837
DUK,103.78,7.881534091759715,13.167487292671087
CMCSA,,,
CINF,122.19,173.9121539413397,0.7025960936647043
FANG,109.33,224.50983669997305,0.4869719813038959
HPQ,30.47,55.40544282198237,0.549945970071931
FCX,37.67,17.4470958843458,2.159098582922271
WDC,57.05,32.76797957946172,1.7410289170150035
ESS,335.36,-5.391786065341692,-62.19831349683704
PBCT,18.72,22.204677014152107,0.8430656292847153
ISRG,341.52,119.62294698638563,2.85497062732344
DISH,43.32,74.19350445627182,0.5838786065905802
COST,481.99,286.63895298007316,1.681523027449474
HCA,253.11,264.222186152467,0.9579437808978888
PEP,159.97,95.65641199319231,1.6723395396785818
IFF,145.32,-43.7272060337294,-3.3233314721252945
OXY,33.93,-110.25921545166375,-0.3077293799072467
LH,282.15,353.2891046429138,0.7986377057542787
EXC,51.31,12.600097194364366,4.07219081000021
KLAC,343.03,405.6639974576623,0.8456012910926384
BK,59.71,81.14390114885649,0.7358532083694557
NUE,102.33,99.69869700752304,1.0263925514721461
POOL,503.08,252.9754406527487,1.9886515414378183
VRSN,218.75,92.19138768241041,2.372781292256611
GM,57.77,47.727734896305655,1.2104073265892965
CMI,240.71,184.16959546012666,1.3070018392482952
RE,280.92,156.21164603475026,1.798329427611995
AOS,66.76,47.04624158166186,1.4190294007677409
