endDate,totalLiab,totalStockholderEquity,totalAssets,commonStock,cash,totalCurrentLiabilities,propertyPlantEquipment,totalCurrentAssets,netTangibleAssets,shortTermInvestments,netReceivables,inventory,accountsPayable,capitalSurplus,otherCurrentLiab,otherCurrentAssets,retainedEarnings,otherLiab,treasuryStock,otherAssets,deferredLongTermAssetCharges,otherStockholderEquity,stockId,ticker,intangibleAssets,minorityInterest,goodWill,longTermDebt,longTermInvestments,shortLongTermDebt,deferredLongTermLiab
2019-12-31,9930900000.0,9185500000.0,19298500000.0,3800000.0,519100000.0,2591700000.0,11882100000.0,3718200000.0,8028600000.0,,983400000.0,2076400000.0,1421000000.0,858400000.0,475200000.0,28600000.0,9921500000.0,2686700000.0,-1598200000.0,1777700000.0,515400000.0,-1598200000.0,49935,MOS,,182100000.0,1156900000.0,4222100000.0,763600000.0,5500000.0,
2018-12-31,9514500000.0,10397300000.0,20119200000.0,3800000.0,847700000.0,2483700000.0,11746500000.0,4237000000.0,8689800000.0,,987700000.0,2270200000.0,1353700000.0,985900000.0,413400000.0,44600000.0,11064700000.0,2539300000.0,-1657100000.0,1601600000.0,343800000.0,-1657100000.0,49935,MOS,,207400000.0,1707500000.0,4189300000.0,826600000.0,26000000.0,
2017-12-31,8994300000.0,9617500000.0,18633400000.0,3500000.0,2153500000.0,2031100000.0,9711700000.0,4616500000.0,7923900000.0,,783900000.0,1547200000.0,927100000.0,44500000.0,252000000.0,62900000.0,10631100000.0,2085100000.0,-1061600000.0,1522100000.0,254600000.0,-1061600000.0,49935,MOS,,21600000.0,1693600000.0,4551500000.0,1089500000.0,343500000.0,
2016-12-31,7218200000.0,9584600000.0,16840700000.0,3500000.0,673100000.0,1476800000.0,9198500000.0,3057700000.0,7953700000.0,,805700000.0,1391100000.0,600600000.0,29900000.0,349400000.0,87900000.0,10863400000.0,1962100000.0,-1312200000.0,1890500000.0,836400000.0,-1312200000.0,49935,MOS,,37900000.0,1630900000.0,3779300000.0,1063100000.0,38800000.0,
2019-12-31,17586457000.0,12163846000.0,30320284000.0,2365000.0,243738000.0,7952896000.0,26154363000.0,1162628000.0,10289627000.0,,305821000.0,162107000.0,563706000.0,3493959000.0,3523013000.0,21751000.0,11523326000.0,553642000.0,-2855804000.0,1129063000.0,,-797713000.0,49963,RCL,488575000.0,569981000.0,1385644000.0,8281581000.0,11000.0,1153025000.0,
2018-12-31,16050789000.0,11105461000.0,27698270000.0,2358000.0,287852000.0,7112165000.0,23466163000.0,1242044000.0,9225005000.0,,324507000.0,153573000.0,488212000.0,3420900000.0,3227313000.0,19565000.0,10263282000.0,542787000.0,-2581079000.0,1086089000.0,,-627734000.0,49963,RCL,502103000.0,542020000.0,1378353000.0,8264893000.0,23518000.0,1646841000.0,
2017-12-31,11658623000.0,10702303000.0,22360926000.0,2352000.0,120112000.0,4854873000.0,19735180000.0,907637000.0,10413791000.0,,318641000.0,111393000.0,360113000.0,3390117000.0,2355755000.0,99320000.0,9022405000.0,406304000.0,-1712571000.0,1418927000.0,,-334265000.0,49963,RCL,7900000.0,,288512000.0,6397446000.0,10670000.0,1188514000.0,
2016-12-31,13188912000.0,9121412000.0,22310324000.0,2346000.0,132603000.0,4441601000.0,20161427000.0,748305000.0,8833026000.0,,291899000.0,114087000.0,305313000.0,3328517000.0,2112065000.0,,7860341000.0,587931000.0,-2069792000.0,1103384000.0,,-916484000.0,49963,RCL,,,288386000.0,8159380000.0,8822000.0,1285735000.0,
2020-12-31,55489000000.0,7711700000.0,63444800000.0,5300000.0,477300000.0,52715600000.0,276700000.0,516300000.0,4512800000.0,,,12500000.0,52137700000.0,7663600000.0,,26500000.0,1716600000.0,1194100000.0,-1673800000.0,46495700000.0,,-204800000.0,49980,PBCT,3198900000.0,,,1579300000.0,12957200000.0,452900000.0,
2019-12-31,50642600000.0,7703100000.0,58589800000.0,5300000.0,629400000.0,49013500000.0,776000000.0,1937200000.0,4428500000.0,,64700000.0,23400000.0,43589500000.0,7639400000.0,,839000000.0,1512800000.0,351300000.0,-1454400000.0,44583000000.0,33600000.0,-289800000.0,49980,PBCT,219700000.0,,3065500000.0,1031700000.0,8008400000.0,3514700000.0,
2018-12-31,41343400000.0,6289800000.0,47877300000.0,4700000.0,807900000.0,39931500000.0,456300000.0,1304500000.0,3424100000.0,,57800000.0,18100000.0,36159000000.0,6549300000.0,,281800000.0,1284800000.0,391700000.0,-1549000000.0,35857000000.0,11400000.0,-386900000.0,49980,PBCT,180000000.0,,2685700000.0,1020200000.0,7393800000.0,2675200000.0,
2017-12-31,38633500000.0,5575800000.0,44453400000.0,4400000.0,770200000.0,37127600000.0,418800000.0,1247500000.0,3015800000.0,,100500000.0,19400000.0,33056300000.0,6012300000.0,,251900000.0,1040200000.0,370000000.0,-1481100000.0,33069600000.0,,-319000000.0,49980,PBCT,148600000.0,,2411400000.0,1135900000.0,7157500000.0,3058500000.0,
2020-12-31,,5310000000.0,,,,,,,-1039000000.0,,,,,,,,,,,,,,49983,PPG,,,,,,,
2019-12-31,12305000000.0,5284000000.0,17708000000.0,969000000.0,1216000000.0,4375000000.0,3765000000.0,6170000000.0,-1317000000.0,62000000.0,2756000000.0,1710000000.0,2098000000.0,950000000.0,774000000.0,426000000.0,18906000000.0,2769000000.0,-15541000000.0,879000000.0,220000000.0,-2350000000.0,49983,PPG,2131000000.0,119000000.0,4470000000.0,4531000000.0,293000000.0,500000000.0,
2018-12-31,11283000000.0,4630000000.0,16015000000.0,969000000.0,902000000.0,4373000000.0,2805000000.0,5961000000.0,-1412000000.0,65000000.0,2845000000.0,1783000000.0,2177000000.0,788000000.0,758000000.0,366000000.0,18131000000.0,2545000000.0,-15258000000.0,948000000.0,229000000.0,-2300000000.0,49983,PPG,1972000000.0,102000000.0,4070000000.0,4356000000.0,259000000.0,644000000.0,
2017-12-31,10866000000.0,5557000000.0,16538000000.0,969000000.0,1436000000.0,3895000000.0,2824000000.0,6477000000.0,-430000000.0,59000000.0,2903000000.0,1730000000.0,2321000000.0,756000000.0,782000000.0,349000000.0,17140000000.0,2837000000.0,-13308000000.0,982000000.0,305000000.0,-2057000000.0,49983,PPG,2045000000.0,115000000.0,3942000000.0,4134000000.0,268000000.0,4000000.0,
2020-12-31,6451800000.0,11651200000.0,18103000000.0,,2964500000.0,1624700000.0,1408800000.0,5833000000.0,3495600000.0,34900000.0,1409300000.0,775700000.0,118600000.0,9152900000.0,525700000.0,96100000.0,5243200000.0,2117700000.0,-2744900000.0,2521400000.0,2199400000.0,-124600000.0,49990,ALXN,3055500000.0,,5100100000.0,2465000000.0,184200000.0,188300000.0,
2019-12-31,6272800000.0,11271800000.0,17544600000.0,,2685500000.0,1194300000.0,1313900000.0,5076400000.0,2836700000.0,64000000.0,1243200000.0,627600000.0,74000000.0,8804700000.0,352300000.0,67700000.0,4639800000.0,2424600000.0,-2172700000.0,2599100000.0,2290200000.0,-66800000.0,49990,ALXN,3397700000.0,,5037400000.0,2416900000.0,120100000.0,146200000.0,
2018-12-31,4766600000.0,9165300000.0,13931900000.0,,1365500000.0,1174000000.0,1471500000.0,3385000000.0,486600000.0,198300000.0,922300000.0,472500000.0,74400000.0,8539100000.0,304200000.0,40500000.0,2325800000.0,712600000.0,-1699600000.0,396700000.0,101800000.0,-9700000.0,49990,ALXN,3641300000.0,,5037400000.0,2519000000.0,,94600000.0,
2017-12-31,4690200000.0,8893100000.0,13583300000.0,,584400000.0,952500000.0,1325400000.0,2953900000.0,-98700000.0,889700000.0,726500000.0,460400000.0,70800000.0,8290300000.0,312200000.0,22900000.0,2242100000.0,674100000.0,-1639300000.0,299700000.0,,-34400000.0,49990,ALXN,3954400000.0,,5037400000.0,2720700000.0,12500000.0,167400000.0,
2020-12-31,19740425000.0,31907599000.0,56065005000.0,7394000.0,598086000.0,1422671000.0,44455673000.0,2189580000.0,30678340000.0,,380377000.0,,1143372000.0,35488634000.0,138757000.0,1211117000.0,,1028210000.0,-3588429000.0,588479000.0,5592000.0,-3588429000.0,50003,PLD,1229259000.0,4353033000.0,,16849076000.0,7602014000.0,149000.0,425995000.0
2019-12-31,13960066000.0,22584179000.0,40031850000.0,6318000.0,1088855000.0,910064000.0,30380550000.0,2174548000.0,21850596000.0,,242066000.0,,704954000.0,25719427000.0,131497000.0,843627000.0,,672491000.0,-3141566000.0,505798000.0,4595000.0,-3141566000.0,50003,PLD,733583000.0,3418657000.0,,11905877000.0,6237371000.0,,381013000.0
2018-12-31,12616776000.0,22229145000.0,38417664000.0,6296000.0,343856000.0,941312000.0,30042518000.0,1336982000.0,21416082000.0,,239526000.0,,760515000.0,25685987000.0,80469000.0,753573000.0,,585649000.0,-3463138000.0,479807000.0,8767000.0,-3463138000.0,50003,PLD,813063000.0,3502795000.0,,11089815000.0,5745294000.0,428000.0,346852000.0
2017-12-31,10775334000.0,15562210000.0,29481075000.0,5322000.0,447046000.0,827830000.0,21889119000.0,1149547000.0,15030583000.0,,239123000.0,,702804000.0,19363007000.0,89217000.0,453155000.0,,534873000.0,-3806119000.0,414332000.0,13533000.0,-3806119000.0,50003,PLD,531627000.0,3074583000.0,,9412631000.0,5496450000.0,,306461000.0
2020-12-31,1409800000.0,9731500000.0,11168900000.0,100000.0,1622600000.0,965200000.0,1641200000.0,6625900000.0,9317400000.0,3548900000.0,726600000.0,601500000.0,81600000.0,6445200000.0,423000000.0,,3261300000.0,386600000.0,24900000.0,730000000.0,367700000.0,24900000.0,50027,ISRG,77400000.0,27600000.0,336700000.0,,1757700000.0,,53100000.0
2019-12-31,1448500000.0,8263800000.0,9733200000.0,100000.0,1167600000.0,1030200000.0,1272900000.0,4662600000.0,7844500000.0,2054100000.0,708300000.0,595500000.0,123500000.0,5756800000.0,455900000.0,,2494500000.0,418300000.0,12400000.0,754900000.0,425600000.0,12400000.0,50027,ISRG,112100000.0,20900000.0,307200000.0,,2623500000.0,,51500000.0
2018-12-31,1159200000.0,6678800000.0,7846700000.0,100000.0,857900000.0,820600000.0,812000000.0,4333200000.0,6371500000.0,2205200000.0,733500000.0,409000000.0,100700000.0,5170300000.0,393000000.0,86200000.0,1521700000.0,338600000.0,-13300000.0,622900000.0,428600000.0,-13300000.0,50027,ISRG,66700000.0,8700000.0,240600000.0,,1771300000.0,,34200000.0
2017-12-31,996400000.0,4778800000.0,5776800000.0,100000.0,648200000.0,662800000.0,613100000.0,2808900000.0,4551700000.0,1312400000.0,549800000.0,241200000.0,82500000.0,4679200000.0,320700000.0,2100000.0,115000000.0,333600000.0,-15500000.0,241800000.0,72000000.0,-15500000.0,50027,ISRG,26000000.0,1600000.0,201100000.0,,1885900000.0,,31400000.0
2020-12-31,17587944000.0,16766757000.0,36076291000.0,2788000.0,108501000.0,2683625000.0,21743052000.0,1239792000.0,5269563000.0,,1131291000.0,,1328280000.0,20626897000.0,1355345000.0,,,130890000.0,-3862928000.0,448095000.0,,-3862928000.0,50128,DLR,3166198000.0,770650000.0,8330996000.0,13304717000.0,1148158000.0,,
2019-12-31,12418566000.0,8444892000.0,23068131000.0,2073000.0,89817000.0,1369877000.0,14711659000.0,1106392000.0,3103509000.0,,784245000.0,,669510000.0,11577320000.0,606209000.0,229934000.0,,148774000.0,-3134501000.0,621588000.0,,-3134501000.0,50128,DLR,1978313000.0,770253000.0,3363070000.0,10122448000.0,1287109000.0,,291826000.0
2018-12-31,12892653000.0,8609084000.0,23766695000.0,2051000.0,126700000.0,1388874000.0,14741677000.0,909688000.0,1319162000.0,,762869000.0,,786613000.0,11355751000.0,590604000.0,,,200113000.0,-2748718000.0,650300000.0,,-2748718000.0,50128,DLR,2941915000.0,1015398000.0,4348007000.0,11101479000.0,175108000.0,,322239000.0
2017-12-31,10300993000.0,9099521000.0,21404345000.0,2044000.0,51000.0,1402480000.0,13677709000.0,878094000.0,2857626000.0,,706373000.0,,800310000.0,11261461000.0,602170000.0,152668000.0,,249465000.0,-2163984000.0,443170000.0,,-2163984000.0,50128,DLR,2852300000.0,754271000.0,3389595000.0,8649048000.0,163477000.0,,330881000.0
2020-12-31,126750000000.0,68328000000.0,197289000000.0,68328000000.0,16921000000.0,72420000000.0,,53718000000.0,68328000000.0,2860000000.0,12870000000.0,,21872000000.0,,45729000000.0,21067000000.0,,15682000000.0,,102329000000.0,,,50151,UNH,,2211000000.0,,38648000000.0,41242000000.0,,
2019-12-31,111727000000.0,57616000000.0,173889000000.0,9000000.0,10985000000.0,61782000000.0,5733000000.0,39558000000.0,-21363000000.0,3260000000.0,21462000000.0,,40695000000.0,7000000.0,16413000000.0,16567000000.0,61178000000.0,9982000000.0,-3578000000.0,13810000000.0,,-3578000000.0,50151,UNH,13320000000.0,4546000000.0,65659000000.0,36808000000.0,35809000000.0,3470000000.0,
2018-12-31,95994000000.0,51696000000.0,152221000000.0,10000000.0,10866000000.0,53209000000.0,5758000000.0,35660000000.0,-19239000000.0,3458000000.0,18250000000.0,,36596000000.0,,14640000000.0,12980000000.0,55846000000.0,8204000000.0,-4160000000.0,8346000000.0,,-4160000000.0,50151,UNH,12025000000.0,4531000000.0,58910000000.0,34581000000.0,31522000000.0,1973000000.0,
2017-12-31,87036000000.0,47776000000.0,139058000000.0,10000000.0,11981000000.0,50463000000.0,4618000000.0,33983000000.0,-17664000000.0,3509000000.0,15830000000.0,,33051000000.0,1703000000.0,14555000000.0,,48730000000.0,7738000000.0,-2667000000.0,7541000000.0,,-2667000000.0,50151,UNH,10884000000.0,4246000000.0,54556000000.0,28835000000.0,27476000000.0,2707000000.0,
2020-04-24,39647000000.0,50907000000.0,90689000000.0,,4140000000.0,8882000000.0,5008000000.0,25517000000.0,-8744000000.0,6808000000.0,6326000000.0,4229000000.0,1996000000.0,37268000000.0,1605000000.0,4011000000.0,17199000000.0,7970000000.0,-3560000000.0,,,-3560000000.0,50182,MDT,19810000000.0,135000000.0,39841000000.0,21976000000.0,513000000.0,2446000000.0,
2019-04-26,39482000000.0,50091000000.0,89694000000.0,,4393000000.0,6987000000.0,4042000000.0,24084000000.0,-11061000000.0,5455000000.0,7951000000.0,3753000000.0,1953000000.0,36704000000.0,1772000000.0,2526000000.0,16098000000.0,8009000000.0,-2711000000.0,,,-2711000000.0,50182,MDT,21193000000.0,121000000.0,39959000000.0,24476000000.0,416000000.0,500000000.0,
2018-04-27,40674000000.0,50627000000.0,91403000000.0,,3669000000.0,8363000000.0,4071000000.0,24974000000.0,-11172000000.0,7558000000.0,7913000000.0,3579000000.0,1628000000.0,35781000000.0,1362000000.0,2241000000.0,16632000000.0,8592000000.0,-1786000000.0,,,-1786000000.0,50182,MDT,22256000000.0,102000000.0,39543000000.0,23698000000.0,559000000.0,1000000000.0,
2017-04-28,49618000000.0,50208000000.0,99948000000.0,,4967000000.0,13043000000.0,4361000000.0,26956000000.0,-11768000000.0,8741000000.0,7182000000.0,3338000000.0,1555000000.0,35452000000.0,908000000.0,2682000000.0,17369000000.0,10643000000.0,-2613000000.0,5919000000.0,1550000000.0,-2613000000.0,50182,MDT,23407000000.0,122000000.0,38569000000.0,25909000000.0,736000000.0,6176000000.0,
2020-12-31,62946000000.0,15331000000.0,78324000000.0,6230000000.0,8822000000.0,25717000000.0,8309000000.0,39464000000.0,7629000000.0,,7317000000.0,11402000000.0,6128000000.0,,3687000000.0,,35167000000.0,11230000000.0,-26066000000.0,6535000000.0,1523000000.0,-888000000.0,50231,CAT,1308000000.0,47000000.0,6394000000.0,9749000000.0,,1420000000.0,
2019-12-31,63824000000.0,14588000000.0,78453000000.0,5935000000.0,7299000000.0,26621000000.0,9230000000.0,39193000000.0,6827000000.0,,8484000000.0,11266000000.0,5957000000.0,,3757000000.0,31000000.0,34437000000.0,10461000000.0,-25784000000.0,3932000000.0,1324000000.0,-1567000000.0,50231,CAT,1565000000.0,41000000.0,6196000000.0,9141000000.0,1365000000.0,16000000.0,
2018-12-31,64429000000.0,14039000000.0,78509000000.0,5827000000.0,6968000000.0,28218000000.0,9085000000.0,38603000000.0,5925000000.0,,8714000000.0,11529000000.0,7051000000.0,,3735000000.0,52000000.0,30427000000.0,11211000000.0,-22215000000.0,3443000000.0,1363000000.0,-1684000000.0,50231,CAT,1897000000.0,41000000.0,6217000000.0,8005000000.0,,10000000.0,
2017-12-31,63196000000.0,13697000000.0,76962000000.0,5593000000.0,7381000000.0,26931000000.0,9823000000.0,36244000000.0,5386000000.0,,7376000000.0,10018000000.0,6487000000.0,,3657000000.0,242000000.0,26301000000.0,12418000000.0,-18197000000.0,3495000000.0,1569000000.0,-1192000000.0,50231,CAT,2106000000.0,69000000.0,6183000000.0,7492000000.0,,6000000.0,
2020-12-31,4687500000.0,5893300000.0,10580800000.0,5893300000.0,207300000.0,499300000.0,5695300000.0,1668300000.0,2971300000.0,,575100000.0,709000000.0,,,499300000.0,176900000.0,,1562400000.0,,295200000.0,,,50232,MLM,2922000000.0,,,2625800000.0,,,
2019-12-31,4778300000.0,5350800000.0,10131600000.0,600000.0,21000000.0,838500000.0,5687900000.0,1426700000.0,2467200000.0,,573700000.0,690800000.0,229600000.0,3418800000.0,93600000.0,141200000.0,2077200000.0,1066400000.0,-145800000.0,133400000.0,,-145800000.0,50232,MLM,486800000.0,2500000.0,2396800000.0,2433600000.0,,340000000.0,
2018-12-31,4602000000.0,4946400000.0,9551400000.0,600000.0,44900000.0,786700000.0,5157200000.0,1365800000.0,2046000000.0,,523300000.0,663000000.0,210800000.0,3396100000.0,67700000.0,134600000.0,1693300000.0,1077300000.0,-143600000.0,128000000.0,,-143600000.0,50232,MLM,501300000.0,3000000.0,2399100000.0,2730400000.0,,390000000.0,
2017-12-31,4310034000.0,4679600000.0,8992511000.0,628000.0,1446364000.0,694216000.0,3592813000.0,2631160000.0,2012961000.0,,487240000.0,600591000.0,183638000.0,3368007000.0,87804000.0,96965000.0,1440069000.0,888524000.0,-129104000.0,101899000.0,,-129104000.0,50232,MLM,506349000.0,2877000.0,2160290000.0,2727294000.0,,299909000.0,
2020-12-31,14664000000.0,1510000000.0,18690000000.0,,3363000000.0,5406000000.0,1933000000.0,5634000000.0,-8283000000.0,24000000.0,821000000.0,,602000000.0,13566000000.0,3839000000.0,1161000000.0,-1781000000.0,529000000.0,-10275000000.0,662000000.0,659000000.0,-178000000.0,50250,EXPE,2413000000.0,1494000000.0,7380000000.0,8216000000.0,668000000.0,,
2019-12-31,15880000000.0,3967000000.0,21416000000.0,,3315000000.0,10714000000.0,1916000000.0,7735000000.0,-6857000000.0,526000000.0,2594000000.0,,1921000000.0,12978000000.0,7002000000.0,1005000000.0,879000000.0,445000000.0,-9890000000.0,148000000.0,145000000.0,-217000000.0,50250,EXPE,2697000000.0,1569000000.0,8127000000.0,4189000000.0,793000000.0,749000000.0,
2018-12-31,12352000000.0,4104000000.0,18033000000.0,,2443000000.0,8060000000.0,1048000000.0,5197000000.0,-6837000000.0,28000000.0,2175000000.0,,1699000000.0,9549000000.0,5561000000.0,307000000.0,517000000.0,575000000.0,-5962000000.0,72000000.0,69000000.0,-220000000.0,50250,EXPE,2821000000.0,1577000000.0,8120000000.0,3717000000.0,775000000.0,,
2017-12-31,12365000000.0,4523000000.0,18516000000.0,,2847000000.0,7879000000.0,840000000.0,5540000000.0,-6750000000.0,468000000.0,1887000000.0,,1838000000.0,9163000000.0,4276000000.0,75000000.0,331000000.0,737000000.0,-4971000000.0,19000000.0,18000000.0,-149000000.0,50250,EXPE,3044000000.0,1628000000.0,8229000000.0,3749000000.0,844000000.0,500000000.0,
2019-12-31,28338351000.0,12629994000.0,41123915000.0,1729292000.0,15432000.0,3605563000.0,27635370000.0,2414539000.0,8202728000.0,,1170389000.0,235471000.0,1147872000.0,7087768000.0,1169686000.0,651112000.0,4177048000.0,10372438000.0,-364114000.0,5371977000.0,,-65059000.0,50253,ES,,155570000.0,4427266000.0,14310950000.0,1274763000.0,370621000.0,4863639000.0
2018-12-31,26598869000.0,11486817000.0,38241256000.0,1669392000.0,108068000.0,4112882000.0,25610428000.0,2292224000.0,7059551000.0,,1170340000.0,238042000.0,1119995000.0,6241222000.0,1169936000.0,514779000.0,3953974000.0,9643178000.0,-377771000.0,5055444000.0,,-60000000.0,50253,ES,,155570000.0,4427266000.0,12832074000.0,855894000.0,889651000.0,4631137000.0
2017-12-31,24978574000.0,11086242000.0,36220386000.0,1669392000.0,38165000.0,3589045000.0,23617463000.0,2487099000.0,6658976000.0,,1126444000.0,223063000.0,1085034000.0,6239940000.0,857893000.0,985818000.0,3561084000.0,9603742000.0,-384174000.0,4848839000.0,,-66403000.0,50253,ES,,155570000.0,4427266000.0,11775889000.0,839719000.0,549631000.0,4497447000.0
2016-12-31,21185871000.0,10711734000.0,32053173000.0,1669392000.0,30251000.0,3638605000.0,21350510000.0,2477672000.0,7192333000.0,,1015791000.0,328721000.0,884521000.0,6250224000.0,806901000.0,909325000.0,3175171000.0,8717912000.0,-383053000.0,3924048000.0,,-65282000.0,50253,ES,,155568000.0,3519401000.0,8829354000.0,781542000.0,773883000.0,3638688000.0
2019-12-31,39866000000.0,18022000000.0,58079000000.0,35000000.0,981000000.0,6287000000.0,44747000000.0,4272000000.0,16019000000.0,,2115000000.0,352000000.0,1164000000.0,8054000000.0,1011000000.0,564000000.0,11100000000.0,14208000000.0,-1167000000.0,5389000000.0,,-129000000.0,50260,ED,1557000000.0,191000000.0,446000000.0,18561000000.0,1668000000.0,1453000000.0,4992000000.0
2018-12-31,37081000000.0,16726000000.0,53920000000.0,34000000.0,895000000.0,6207000000.0,41749000000.0,3864000000.0,14632000000.0,,2115000000.0,358000000.0,1187000000.0,7117000000.0,939000000.0,309000000.0,10728000000.0,13373000000.0,-1153000000.0,4773000000.0,,-115000000.0,50260,ED,1654000000.0,113000000.0,440000000.0,17501000000.0,1440000000.0,650000000.0,4447000000.0
2017-12-31,32686000000.0,15418000000.0,48111000000.0,34000000.0,797000000.0,4902000000.0,37600000000.0,3537000000.0,14859000000.0,,1937000000.0,334000000.0,1286000000.0,6298000000.0,958000000.0,291000000.0,10235000000.0,13053000000.0,-1149000000.0,4744000000.0,,-111000000.0,50260,ED,131000000.0,7000000.0,428000000.0,14731000000.0,1671000000.0,1298000000.0,4414000000.0
2016-12-31,33949000000.0,14298000000.0,48255000000.0,33000000.0,776000000.0,3843000000.0,35216000000.0,3406000000.0,13746000000.0,,1827000000.0,339000000.0,1147000000.0,5854000000.0,918000000.0,305000000.0,9559000000.0,15371000000.0,-1148000000.0,7433000000.0,,-110000000.0,50260,ED,124000000.0,8000000.0,428000000.0,14735000000.0,1648000000.0,39000000.0,7160000000.0
2020-12-31,27599000000.0,10820000000.0,38531000000.0,,2089000000.0,19332000000.0,1916000000.0,20301000000.0,-3427000000.0,,2555000000.0,,,10748000000.0,18209000000.0,15167000000.0,2434000000.0,2685000000.0,-2362000000.0,2067000000.0,,-2359000000.0,50278,WLTW,3043000000.0,112000000.0,11204000000.0,4664000000.0,,971000000.0,
2019-12-31,25057000000.0,10249000000.0,35426000000.0,,887000000.0,16070000000.0,2014000000.0,17037000000.0,-4423000000.0,,2713000000.0,,318000000.0,10687000000.0,13867000000.0,13292000000.0,1792000000.0,2700000000.0,-2230000000.0,1680000000.0,72000000.0,-2227000000.0,50278,WLTW,3478000000.0,120000000.0,11194000000.0,5301000000.0,23000000.0,24000000.0,76000000.0
2018-12-31,22388000000.0,9852000000.0,32385000000.0,,1033000000.0,15301000000.0,942000000.0,16420000000.0,-3931000000.0,,2445000000.0,,243000000.0,10615000000.0,13461000000.0,12806000000.0,1201000000.0,2672000000.0,-1964000000.0,1233000000.0,59000000.0,-1961000000.0,50278,WLTW,3318000000.0,145000000.0,10465000000.0,4389000000.0,7000000.0,186000000.0,46000000.0
2017-12-31,22181000000.0,10126000000.0,32458000000.0,,1030000000.0,14755000000.0,985000000.0,15861000000.0,-4275000000.0,,2423000000.0,,136000000.0,9375000000.0,12912000000.0,12276000000.0,924000000.0,2948000000.0,-173000000.0,1154000000.0,46000000.0,-173000000.0,50278,WLTW,3882000000.0,151000000.0,10519000000.0,4450000000.0,57000000.0,85000000.0,
2020-12-31,16851000000.0,14930000000.0,31824000000.0,14930000000.0,438000000.0,5926000000.0,3392000000.0,9178000000.0,-2148000000.0,664000000.0,2904000000.0,2109000000.0,1987000000.0,,2540000000.0,2487000000.0,,3589000000.0,,2176000000.0,426000000.0,,50297,ETN,4175000000.0,43000000.0,12903000000.0,7010000000.0,,1047000000.0,
2019-12-31,16672000000.0,16082000000.0,32805000000.0,4000000.0,370000000.0,5132000000.0,3932000000.0,8728000000.0,-2012000000.0,221000000.0,3541000000.0,2805000000.0,2114000000.0,12200000000.0,1868000000.0,1439000000.0,8170000000.0,3348000000.0,-4292000000.0,1991000000.0,372000000.0,-4292000000.0,50297,ETN,4638000000.0,51000000.0,13456000000.0,7840000000.0,60000000.0,242000000.0,
2018-12-31,14950000000.0,16107000000.0,31092000000.0,4000000.0,283000000.0,5154000000.0,3467000000.0,7590000000.0,-2067000000.0,157000000.0,3952000000.0,2785000000.0,2130000000.0,12090000000.0,1749000000.0,59000000.0,8161000000.0,2999000000.0,-4148000000.0,1839000000.0,293000000.0,-4148000000.0,50297,ETN,4846000000.0,35000000.0,13328000000.0,6797000000.0,22000000.0,340000000.0,
2017-12-31,15333000000.0,17253000000.0,32623000000.0,4000000.0,561000000.0,5075000000.0,3502000000.0,8337000000.0,-1580000000.0,534000000.0,4060000000.0,2620000000.0,2166000000.0,11987000000.0,1801000000.0,47000000.0,8669000000.0,3074000000.0,-3407000000.0,1910000000.0,253000000.0,-3407000000.0,50297,ETN,5265000000.0,37000000.0,13568000000.0,7184000000.0,41000000.0,578000000.0,
2020-06-30,4271100000.0,2898800000.0,7776500000.0,1600000.0,953200000.0,893200000.0,2002200000.0,2293000000.0,-460500000.0,,899500000.0,346900000.0,321000000.0,3818700000.0,198300000.0,64800000.0,-535200000.0,340900000.0,-386300000.0,122000000.0,49400000.0,-386300000.0,50324,CTLT,888700000.0,,2470600000.0,2820400000.0,,59100000.0,2400000.0
2019-06-30,3895800000.0,1681600000.0,6184000000.0,1500000.0,345400000.0,670700000.0,1536700000.0,1395800000.0,-1470100000.0,,716400000.0,265300000.0,255800000.0,2757400000.0,171900000.0,50000000.0,-723400000.0,342300000.0,-353900000.0,99800000.0,38600000.0,-353900000.0,50324,CTLT,930800000.0,,2220900000.0,2715500000.0,,76500000.0,3000000.0
2018-06-30,3444400000.0,1086700000.0,4531100000.0,1300000.0,410200000.0,576900000.0,1270600000.0,1240300000.0,-855400000.0,,555800000.0,220200000.0,192100000.0,2283300000.0,136200000.0,34900000.0,-872100000.0,218100000.0,-325800000.0,78100000.0,32900000.0,-325800000.0,50324,CTLT,544900000.0,,1397200000.0,2649400000.0,,71900000.0,1100000.0
2017-06-30,2730800000.0,723500000.0,3454300000.0,1300000.0,288300000.0,469000000.0,995900000.0,1059800000.0,-593700000.0,18600000.0,488800000.0,196700000.0,163200000.0,1992000000.0,115500000.0,55100000.0,-955700000.0,206700000.0,-314100000.0,81400000.0,53900000.0,-314100000.0,50324,CTLT,273100000.0,,1044100000.0,2055100000.0,,24600000.0,1200000.0
2020-12-31,130751488000.0,10205646000.0,142502134000.0,1741000.0,5094754000.0,114928800000.0,403482000.0,5115433000.0,9978134000.0,,,,114928800000.0,4834172000.0,,20679000.0,5346355000.0,2293230000.0,23378000.0,117093611000.0,,23378000.0,50380,FRC,227512000.0,,,13529458000.0,19662096000.0,,
2019-12-31,106412527000.0,8706107000.0,116263634000.0,1686000.0,1699557000.0,95028148000.0,1020349000.0,2104421000.0,8316882000.0,,,,90133246000.0,4214915000.0,,404864000.0,4484375000.0,1165085000.0,5131000.0,92790079000.0,391781000.0,5131000.0,50380,FRC,259329000.0,,171616000.0,9525604000.0,19917840000.0,3950000000.0,
