date,open,high,low,close,adjclose,volume,ticker,stockId
2021-03-01,66.58000183105469,67.75,66.33000183105469,66.75,66.75,2725900.0,EQR,80
2021-03-02,66.33999633789062,67.41000366210938,65.93000030517578,67.0,67.0,2957800.0,EQR,80
2021-03-03,67.08000183105469,69.06999969482422,67.0199966430664,68.56999969482422,68.56999969482422,4312100.0,EQR,80
2021-03-04,68.5999984741211,69.05000305175781,66.94999694824219,67.72000122070312,67.72000122070312,2336100.0,EQR,80
2021-03-05,68.05999755859375,69.06999969482422,67.01000213623047,68.86000061035156,68.86000061035156,1889000.0,EQR,80
2021-03-08,69.26000213623047,71.6500015258789,68.62999725341797,70.93000030517578,70.93000030517578,3717600.0,EQR,80
2021-03-09,70.91000366210938,71.72000122070312,70.52999877929688,70.83000183105469,70.83000183105469,2493300.0,EQR,80
2021-03-10,71.16000366210938,71.93000030517578,69.27999877929688,71.41999816894531,71.41999816894531,1830900.0,EQR,80
2021-03-11,70.88999938964844,72.55000305175781,70.88999938964844,71.61000061035156,71.61000061035156,2377500.0,EQR,80
2021-03-12,72.02999877929688,73.2699966430664,72.02999877929688,72.80999755859375,72.80999755859375,999482.0,EQR,80
2021-03-01,290.7799987792969,295.80999755859375,289.3999938964844,293.95001220703125,293.95001220703125,1046500.0,EL,97
2021-03-02,294.20001220703125,297.70001220703125,289.3599853515625,289.5400085449219,289.5400085449219,1305600.0,EL,97
2021-03-03,289.57000732421875,293.9599914550781,288.8399963378906,289.5400085449219,289.5400085449219,1928900.0,EL,97
2021-03-04,289.5899963378906,291.69000244140625,283.7200012207031,285.19000244140625,285.19000244140625,1655300.0,EL,97
2021-03-05,287.8599853515625,293.739990234375,285.44000244140625,292.8900146484375,292.8900146484375,1269000.0,EL,97
2021-03-08,283.0,286.5,278.2799987792969,280.07000732421875,280.07000732421875,2632500.0,EL,97
2021-03-09,284.7300109863281,285.5799865722656,279.3599853515625,280.0199890136719,280.0199890136719,2465200.0,EL,97
2021-03-10,281.7699890136719,286.5899963378906,281.29998779296875,285.25,285.25,1663900.0,EL,97
2021-03-11,289.45001220703125,293.5899963378906,287.3399963378906,291.6400146484375,291.6400146484375,1554100.0,EL,97
2021-03-12,292.54998779296875,293.94000244140625,289.2799987792969,290.1199951171875,290.1199951171875,508133.0,EL,97
2021-03-01,132.00999450683594,135.83999633789062,131.3000030517578,134.24000549316406,134.24000549316406,2858000.0,ETN,119
2021-03-02,134.25999450683594,134.9199981689453,133.33999633789062,133.97000122070312,133.97000122070312,1936500.0,ETN,119
2021-03-03,137.0399932861328,138.17999267578125,135.02000427246094,135.52999877929688,135.52999877929688,3315800.0,ETN,119
2021-03-04,134.4600067138672,136.5500030517578,131.4600067138672,134.4499969482422,134.4499969482422,2390900.0,ETN,119
2021-03-05,136.33999633789062,137.9199981689453,132.2100067138672,137.38999938964844,137.38999938964844,2382000.0,ETN,119
2021-03-08,138.69000244140625,141.0500030517578,137.60000610351562,139.44000244140625,139.44000244140625,2174500.0,ETN,119
2021-03-09,139.89999389648438,139.89999389648438,136.1999969482422,136.25,136.25,2805000.0,ETN,119
2021-03-10,136.77999877929688,140.35000610351562,136.22000122070312,139.25,139.25,2313700.0,ETN,119
2021-03-11,139.5800018310547,141.3699951171875,138.9600067138672,139.2100067138672,139.2100067138672,1844900.0,ETN,119
2021-03-12,140.32000732421875,140.8699951171875,139.5,140.11000061035156,140.11000061035156,500463.0,ETN,119
2021-03-01,35.52000045776367,36.04999923706055,35.2400016784668,35.790000915527344,35.61311340332031,45901700.0,BAC,134
2021-03-02,35.650001525878906,35.939998626708984,35.5,35.529998779296875,35.35439682006836,41167400.0,BAC,134
2021-03-03,35.970001220703125,36.970001220703125,35.84000015258789,36.41999816894531,36.23999786376953,66047000.0,BAC,134
2021-03-04,36.13999938964844,36.869998931884766,35.91999816894531,36.5,36.5,96512800.0,BAC,134
2021-03-05,37.029998779296875,37.599998474121094,36.16999816894531,36.93000030517578,36.93000030517578,74292300.0,BAC,134
2021-03-08,37.380001068115234,37.72999954223633,36.81999969482422,37.130001068115234,37.130001068115234,65335500.0,BAC,134
2021-03-09,36.54999923706055,37.15999984741211,35.810001373291016,36.31999969482422,36.31999969482422,63946000.0,BAC,134
2021-03-10,36.540000915527344,37.529998779296875,36.369998931884766,37.369998931884766,37.369998931884766,53365600.0,BAC,134
2021-03-11,37.27000045776367,37.790000915527344,36.849998474121094,37.2400016784668,37.2400016784668,45807600.0,BAC,134
2021-03-12,37.91999816894531,38.17660140991211,37.689998626708984,37.82500076293945,37.82500076293945,30262548.0,BAC,134
2021-03-01,131.52999877929688,133.97000122070312,129.47000122070312,133.7899932861328,133.7899932861328,2156200.0,XLNX,137
2021-03-02,134.41000366210938,134.41000366210938,129.82000732421875,129.9499969482422,129.9499969482422,1726400.0,XLNX,137
2021-03-03,129.72000122070312,129.9600067138672,123.48999786376953,123.51000213623047,123.51000213623047,2448300.0,XLNX,137
2021-03-04,123.0,125.0999984741211,116.45999908447266,117.12000274658203,117.12000274658203,4423000.0,XLNX,137
2021-03-05,119.9800033569336,120.37999725341797,111.83999633789062,119.94999694824219,119.94999694824219,2842100.0,XLNX,137
2021-03-08,119.5,120.13999938964844,112.01000213623047,112.08999633789062,112.08999633789062,2506400.0,XLNX,137
2021-03-09,116.05999755859375,121.27999877929688,115.45999908447266,120.27999877929688,120.27999877929688,3035600.0,XLNX,137
2021-03-10,121.91000366210938,122.48999786376953,118.52999877929688,118.73999786376953,118.73999786376953,1755600.0,XLNX,137
2021-03-11,122.0199966430664,127.05999755859375,121.76000213623047,126.08999633789062,126.08999633789062,3624700.0,XLNX,137
2021-03-12,123.05000305175781,125.36199951171875,122.87000274658203,125.36199951171875,125.36199951171875,658519.0,XLNX,137
2021-03-01,78.06999969482422,78.38999938964844,77.5999984741211,77.94000244140625,77.94000244140625,3914100.0,BAX,144
2021-03-02,78.41999816894531,78.98999786376953,77.62999725341797,77.68000030517578,77.68000030517578,3433400.0,BAX,144
2021-03-03,77.26000213623047,77.58000183105469,76.51000213623047,77.1500015258789,77.1500015258789,2469700.0,BAX,144
2021-03-04,77.16999816894531,77.27999877929688,75.9000015258789,76.41999816894531,76.41999816894531,3920400.0,BAX,144
2021-03-05,76.91000366210938,78.30000305175781,76.83000183105469,78.05999755859375,78.05999755859375,2456400.0,BAX,144
2021-03-08,78.20999908447266,79.30000305175781,77.6500015258789,78.27999877929688,78.27999877929688,1553500.0,BAX,144
2021-03-09,78.55000305175781,79.16000366210938,77.23999786376953,77.2699966430664,77.2699966430664,1976500.0,BAX,144
2021-03-10,77.3499984741211,77.87000274658203,76.95999908447266,77.72000122070312,77.72000122070312,2089400.0,BAX,144
2021-03-11,77.63999938964844,78.04000091552734,77.11000061035156,77.73999786376953,77.73999786376953,1637600.0,BAX,144
2021-03-12,78.0,78.37999725341797,77.61000061035156,77.91999816894531,77.91999816894531,648919.0,BAX,144
2021-03-01,201.17999267578125,202.69000244140625,199.42999267578125,202.17999267578125,201.99185180664062,1818100.0,GPN,149
2021-03-02,202.13999938964844,205.33999633789062,201.32000732421875,202.10000610351562,201.9119415283203,1956200.0,GPN,149
2021-03-03,201.3800048828125,202.66000366210938,200.6199951171875,200.7899932861328,200.6031494140625,1242300.0,GPN,149
2021-03-04,200.5399932861328,201.13999938964844,192.66000366210938,194.5399932861328,194.3589630126953,2155700.0,GPN,149
2021-03-05,196.72000122070312,198.99000549316406,192.7899932861328,198.2899932861328,198.10546875,1529100.0,GPN,149
2021-03-08,199.16000366210938,207.63999938964844,198.4199981689453,203.3300018310547,203.1407928466797,2311200.0,GPN,149
2021-03-09,205.74000549316406,210.27999877929688,205.05999755859375,205.1699981689453,204.9790802001953,1686800.0,GPN,149
2021-03-10,206.0500030517578,210.25,205.10000610351562,209.55999755859375,209.364990234375,1706600.0,GPN,149
2021-03-11,210.92999267578125,213.0,209.49000549316406,209.86000061035156,209.86000061035156,2419600.0,GPN,149
2021-03-12,209.3699951171875,214.0,209.14999389648438,213.94000244140625,213.94000244140625,703318.0,GPN,149
2021-03-01,57.75,59.040000915527344,57.31999969482422,58.209999084472656,58.209999084472656,1553700.0,PFG,150
2021-03-02,58.02000045776367,58.33000183105469,57.5,57.79999923706055,57.79999923706055,1310600.0,PFG,150
2021-03-03,57.81999969482422,58.900001525878906,57.68000030517578,57.90999984741211,57.90999984741211,1807200.0,PFG,150
2021-03-04,57.84000015258789,58.119998931884766,55.27000045776367,56.66999816894531,56.66999816894531,2036700.0,PFG,150
2021-03-05,57.88999938964844,58.88999938964844,56.349998474121094,58.68000030517578,58.68000030517578,1957400.0,PFG,150
2021-03-08,59.43000030517578,61.29999923706055,59.0,60.15999984741211,60.15999984741211,2018800.0,PFG,150
2021-03-09,59.65999984741211,60.88999938964844,58.83000183105469,59.779998779296875,59.779998779296875,1530700.0,PFG,150
2021-03-10,60.0,61.72999954223633,59.880001068115234,61.27000045776367,61.27000045776367,1209900.0,PFG,150
2021-03-11,60.529998779296875,61.79999923706055,60.220001220703125,61.099998474121094,61.099998474121094,1175600.0,PFG,150
2021-03-12,61.88999938964844,61.95000076293945,61.22999954223633,61.599998474121094,61.599998474121094,395713.0,PFG,150
2021-03-01,151.02999877929688,151.02999877929688,147.97000122070312,148.47000122070312,148.47000122070312,2284600.0,MAR,151
2021-03-02,147.13999938964844,149.77999877929688,145.8699951171875,148.9499969482422,148.9499969482422,2892900.0,MAR,151
2021-03-03,149.50999450683594,150.3300018310547,146.27999877929688,146.30999755859375,146.30999755859375,2334300.0,MAR,151
2021-03-04,147.22999572753906,147.6199951171875,139.60000610351562,144.77000427246094,144.77000427246094,4121800.0,MAR,151
2021-03-05,146.66000366210938,147.38999938964844,138.97000122070312,146.9199981689453,146.9199981689453,3040600.0,MAR,151
2021-03-08,149.57000732421875,153.0500030517578,146.32000732421875,150.44000244140625,150.44000244140625,3123700.0,MAR,151
2021-03-09,151.24000549316406,151.41000366210938,146.66000366210938,147.0,147.0,2955900.0,MAR,151
2021-03-10,147.39999389648438,150.80999755859375,146.8300018310547,147.13999938964844,147.13999938964844,2262500.0,MAR,151
2021-03-11,147.13999938964844,150.63999938964844,145.75999450683594,148.8300018310547,148.8300018310547,2242400.0,MAR,151
2021-03-12,149.35000610351562,151.91000366210938,148.12249755859375,150.52999877929688,150.52999877929688,967944.0,MAR,151
2021-03-01,59.54999923706055,59.84000015258789,57.66999816894531,58.060001373291016,58.060001373291016,11350700.0,LUV,185
2021-03-02,57.70000076293945,58.400001525878906,57.220001220703125,57.810001373291016,57.810001373291016,6558200.0,LUV,185
2021-03-03,58.470001220703125,58.66999816894531,57.599998474121094,57.81999969482422,57.81999969482422,8552500.0,LUV,185
2021-03-04,57.720001220703125,57.880001068115234,54.2599983215332,56.08000183105469,56.08000183105469,12853300.0,LUV,185
2021-03-05,56.36000061035156,57.130001068115234,52.290000915527344,56.91999816894531,56.91999816894531,11420700.0,LUV,185
2021-03-08,58.0099983215332,60.70000076293945,57.54999923706055,60.54999923706055,60.54999923706055,15098100.0,LUV,185
2021-03-09,60.16999816894531,60.25,58.20000076293945,58.93000030517578,58.93000030517578,7309900.0,LUV,185
2021-03-10,58.79999923706055,59.689998626708984,57.959999084472656,58.5099983215332,58.5099983215332,6449400.0,LUV,185
2021-03-11,58.93000030517578,59.43000030517578,58.130001068115234,58.470001220703125,58.470001220703125,7279800.0,LUV,185
2021-03-12,58.40999984741211,60.869998931884766,58.29999923706055,60.5078010559082,60.5078010559082,5529652.0,LUV,185
2021-03-01,230.1999969482422,231.22999572753906,225.8300018310547,228.77000427246094,228.77000427246094,279900.0,IPGP,187
2021-03-02,230.83999633789062,230.83999633789062,220.1300048828125,220.58999633789062,220.58999633789062,300500.0,IPGP,187
2021-03-03,219.75999450683594,224.08999633789062,213.52999877929688,213.92999267578125,213.92999267578125,311000.0,IPGP,187
2021-03-04,212.1999969482422,212.9499969482422,204.02999877929688,206.67999267578125,206.67999267578125,387700.0,IPGP,187
2021-03-05,209.39999389648438,209.39999389648438,197.4600067138672,206.5,206.5,328100.0,IPGP,187
2021-03-08,206.5,208.7899932861328,197.08999633789062,197.50999450683594,197.50999450683594,237100.0,IPGP,187
2021-03-09,202.02999877929688,209.5500030517578,200.69000244140625,209.5399932861328,209.5399932861328,404800.0,IPGP,187
2021-03-10,208.02999877929688,211.7100067138672,206.0399932861328,206.16000366210938,206.16000366210938,297600.0,IPGP,187
2021-03-11,210.5,215.52000427246094,210.5,214.38999938964844,214.38999938964844,202500.0,IPGP,187
2021-03-12,211.47000122070312,213.05999755859375,208.0,209.61000061035156,209.61000061035156,43873.0,IPGP,187
2021-03-01,176.72999572753906,182.9199981689453,176.36000061035156,182.4499969482422,181.7244110107422,778600.0,MSI,200
2021-03-02,182.1199951171875,182.64999389648438,179.7899932861328,179.83999633789062,179.12478637695312,947100.0,MSI,200
2021-03-03,179.5399932861328,180.19000244140625,177.52000427246094,178.3300018310547,177.62078857421875,581400.0,MSI,200
2021-03-04,178.83999633789062,179.1199951171875,173.7899932861328,174.91000366210938,174.2144012451172,939600.0,MSI,200
2021-03-05,177.08999633789062,179.6199951171875,175.1999969482422,178.8699951171875,178.1586456298828,671300.0,MSI,200
2021-03-08,178.72999572753906,182.92999267578125,178.00999450683594,179.2100067138672,178.49729919433594,565100.0,MSI,200
2021-03-09,179.61000061035156,180.42999267578125,176.75999450683594,177.02999877929688,176.32595825195312,697600.0,MSI,200
2021-03-10,178.72000122070312,179.22000122070312,176.0,177.75999450683594,177.0530548095703,825800.0,MSI,200
2021-03-11,178.32000732421875,180.52999877929688,177.72000122070312,178.52999877929688,177.8199920654297,532800.0,MSI,200
2021-03-12,178.60000610351562,178.94000244140625,176.4600067138672,178.7100067138672,178.7100067138672,212220.0,MSI,200
2021-03-01,45.20000076293945,45.31999969482422,41.560001373291016,42.2599983215332,42.01630783081055,4989300.0,PRGO,219
2021-03-02,42.400001525878906,43.29999923706055,42.04999923706055,42.09000015258789,41.8472900390625,2374600.0,PRGO,219
2021-03-03,41.880001068115234,42.2400016784668,40.70000076293945,41.279998779296875,41.04195785522461,1655300.0,PRGO,219
2021-03-04,41.18000030517578,41.45000076293945,40.029998779296875,40.56999969482422,40.336055755615234,1119500.0,PRGO,219
2021-03-05,40.7599983215332,41.349998474121094,40.08000183105469,41.040000915527344,40.8033447265625,1088200.0,PRGO,219
2021-03-08,41.33000183105469,42.59000015258789,41.290000915527344,41.81999969482422,41.5788459777832,1293500.0,PRGO,219
2021-03-09,41.88999938964844,42.40999984741211,40.95000076293945,40.95000076293945,40.713863372802734,1054400.0,PRGO,219
2021-03-10,41.2599983215332,41.79999923706055,41.0,41.619998931884766,41.380001068115234,1052800.0,PRGO,219
2021-03-11,41.43000030517578,41.83000183105469,41.290000915527344,41.349998474121094,41.349998474121094,779000.0,PRGO,219
2021-03-12,41.279998779296875,41.45000076293945,40.61000061035156,40.779998779296875,40.779998779296875,343729.0,PRGO,219
2021-03-01,88.12999725341797,88.98999786376953,86.4000015258789,87.55000305175781,87.55000305175781,2070400.0,MNST,257
2021-03-02,87.55999755859375,88.48999786376953,86.80000305175781,86.87999725341797,86.87999725341797,2275500.0,MNST,257
2021-03-03,86.8499984741211,87.33000183105469,84.48999786376953,84.5999984741211,84.5999984741211,2093100.0,MNST,257
2021-03-04,84.72000122070312,86.56999969482422,84.05999755859375,84.68000030517578,84.68000030517578,2333500.0,MNST,257
2021-03-05,85.27999877929688,86.79000091552734,82.95999908447266,86.41999816894531,86.41999816894531,3408500.0,MNST,257
2021-03-08,86.19999694824219,86.70999908447266,85.0199966430664,85.13999938964844,85.13999938964844,2301800.0,MNST,257
2021-03-09,86.70999908447266,89.11000061035156,85.95999908447266,88.44000244140625,88.44000244140625,2493100.0,MNST,257
2021-03-10,88.80000305175781,90.0999984741211,88.69999694824219,89.4000015258789,89.4000015258789,2104500.0,MNST,257
2021-03-11,89.05999755859375,90.06999969482422,88.79000091552734,89.3499984741211,89.3499984741211,1593400.0,MNST,257
2021-03-12,88.47000122070312,89.02999877929688,87.66999816894531,88.73999786376953,88.73999786376953,922149.0,MNST,257
2021-03-01,508.30999755859375,512.8499755859375,501.6499938964844,511.4800109863281,511.4800109863281,341100.0,ZBRA,276
2021-03-02,516.7899780273438,516.7899780273438,498.3800048828125,501.6199951171875,501.6199951171875,264000.0,ZBRA,276
2021-03-03,500.2699890136719,502.8500061035156,489.1499938964844,489.54998779296875,489.54998779296875,652600.0,ZBRA,276
2021-03-04,485.9700012207031,499.32000732421875,476.7300109863281,479.6400146484375,479.6400146484375,855300.0,ZBRA,276
2021-03-05,484.80999755859375,486.1099853515625,454.1600036621094,478.1499938964844,478.1499938964844,533100.0,ZBRA,276
2021-03-08,478.1400146484375,478.6600036621094,460.55999755859375,460.6400146484375,460.6400146484375,336000.0,ZBRA,276
2021-03-09,468.6199951171875,477.55999755859375,465.7799987792969,468.3500061035156,468.3500061035156,454400.0,ZBRA,276
2021-03-10,476.3399963378906,476.54998779296875,467.42999267578125,470.510009765625,470.510009765625,320500.0,ZBRA,276
2021-03-11,476.8800048828125,483.8999938964844,473.92999267578125,480.75,480.75,272300.0,ZBRA,276
2021-03-12,477.5,477.5,464.79998779296875,469.31500244140625,469.31500244140625,189269.0,ZBRA,276
2021-03-01,160.0500030517578,161.27999877929688,151.5,152.9499969482422,152.55833435058594,2385400.0,ALB,321
2021-03-02,153.88999938964844,158.6300048828125,153.3699951171875,153.72000122070312,153.3263702392578,1321400.0,ALB,321
2021-03-03,153.91000366210938,154.69000244140625,146.72999572753906,147.0,146.62356567382812,1523100.0,ALB,321
2021-03-04,145.94000244140625,146.64999389648438,137.1199951171875,141.50999450683594,141.1476287841797,2915300.0,ALB,321
2021-03-05,144.27000427246094,144.5800018310547,133.82000732421875,143.8800048828125,143.51156616210938,1416700.0,ALB,321
2021-03-08,144.97000122070312,146.6999969482422,140.25,140.69000244140625,140.32972717285156,1322900.0,ALB,321
2021-03-09,143.9199981689453,148.3300018310547,142.3000030517578,145.77000427246094,145.396728515625,1218900.0,ALB,321
2021-03-10,150.0,156.30999755859375,149.13999938964844,152.3000030517578,151.91000366210938,1937200.0,ALB,321
2021-03-11,156.3000030517578,162.0,154.24000549316406,161.27000427246094,161.27000427246094,1589300.0,ALB,321
2021-03-12,160.05999755859375,161.8000030517578,157.2100067138672,157.30999755859375,157.30999755859375,543428.0,ALB,321
2021-03-01,210.8000030517578,212.97000122070312,210.57000732421875,211.22000122070312,211.22000122070312,1080100.0,ECL,323
2021-03-02,211.74000549316406,213.82000732421875,210.22999572753906,211.5399932861328,211.5399932861328,702600.0,ECL,323
2021-03-03,211.0800018310547,212.2100067138672,208.17999267578125,208.32000732421875,208.32000732421875,1097700.0,ECL,323
2021-03-04,208.4499969482422,210.47000122070312,201.36000061035156,204.57000732421875,204.57000732421875,1284600.0,ECL,323
2021-03-05,206.42999267578125,208.72999572753906,201.14999389648438,207.91000366210938,207.91000366210938,1601900.0,ECL,323
2021-03-08,210.02000427246094,214.50999450683594,208.8300018310547,211.58999633789062,211.58999633789062,1041500.0,ECL,323
2021-03-09,213.60000610351562,216.8800048828125,212.4199981689453,214.47999572753906,214.47999572753906,1114500.0,ECL,323
2021-03-10,215.02000427246094,218.6999969482422,212.8000030517578,216.97000122070312,216.97000122070312,765700.0,ECL,323
2021-03-11,216.50999450683594,218.5,214.08999633789062,214.39999389648438,214.39999389648438,790900.0,ECL,323
2021-03-12,214.58999633789062,215.9199981689453,213.625,213.82000732421875,213.82000732421875,234910.0,ECL,323
2021-03-01,212.3699951171875,216.1300048828125,211.0399932861328,214.9499969482422,214.0386505126953,1833700.0,CI,344
2021-03-02,216.52000427246094,220.47000122070312,215.1199951171875,219.50999450683594,218.57931518554688,2242400.0,CI,344
2021-03-03,218.72000122070312,222.2899932861328,217.39999389648438,220.6300048828125,219.694580078125,1428400.0,CI,344
2021-03-04,221.0,227.99000549316406,220.50999450683594,224.5800018310547,223.62782287597656,2769200.0,CI,344
2021-03-05,226.35000610351562,232.4499969482422,224.52999877929688,230.6199951171875,229.6422119140625,2355000.0,CI,344
2021-03-08,231.4600067138672,237.49000549316406,231.1999969482422,235.86000061035156,234.86000061035156,2316600.0,CI,344
2021-03-09,234.25999450683594,242.16000366210938,232.86000061035156,236.61000061035156,236.61000061035156,2325800.0,CI,344
2021-03-10,238.5800018310547,240.83999633789062,235.6199951171875,238.22000122070312,238.22000122070312,2282700.0,CI,344
2021-03-11,237.17999267578125,240.75,236.97000122070312,239.11000061035156,239.11000061035156,1638600.0,CI,344
2021-03-12,240.39999389648438,242.3079071044922,239.52000427246094,241.25999450683594,241.25999450683594,607112.0,CI,344
2021-03-01,62.59000015258789,64.93000030517578,62.56999969482422,64.0999984741211,64.0999984741211,5863700.0,SCHW,350
2021-03-02,63.709999084472656,64.77999877929688,63.43000030517578,63.79999923706055,63.79999923706055,6079400.0,SCHW,350
